,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,NN3.001,mase,0.9965109475419104,0.8266103119793082,0.9081977254807365,0.8455562288535433,0.9677996314778292,0.9004355080887854,1.0111534276387377
1,NN3.002,mase,1.221858860502307,1.7858453328177433,1.1249975773197807,1.2387002800477886,1.0799314065496166,1.2877863093053392,1.1390220517737295
2,NN3.003,mase,1.0911680517546682,1.3906752351170113,1.0621132815644116,1.1241320588553405,1.1084421249949692,1.2097127959871015,0.9764971023824854
3,NN3.004,mase,0.8421913548519736,0.9376896908408717,0.7606230886358963,0.8784129895662006,0.7968839143451891,0.8370472958213404,0.8125
4,NN3.005,mase,0.7922353506088257,0.8017260074615478,0.7606684684753418,0.8323119878768921,0.7568353414535522,1.1174904584884644,0.8173828125
5,NN3.006,mase,1.064482331801091,1.6939427312775328,0.9509036026337072,1.1571662869222363,0.9156788695751307,0.9368892585653565,0.7954295154185022
6,NN3.007,mase,1.5048303833007812,2.275858642578125,1.3614962768554688,1.4712338867187502,1.207056396484375,1.7371184692382813,1.35625
7,NN3.008,mase,0.9768691950464397,1.0308676440354103,0.8608429238523122,1.0203911087461301,0.9089295718544407,0.783571146206221,0.9125386996904026
8,NN3.009,mase,0.9292965530563188,1.432787334735577,0.9933319561298077,1.0046960046789148,0.9280357411143545,1.2244381814474588,0.848901098901099
9,NN3.010,mase,0.8591331906913131,0.7699088706261916,0.8506307708173595,0.8873340677519377,0.9165556606626638,0.6648540021253834,1.1070954907161805
10,NN3.011,mase,0.6940199008162733,0.589614372852585,0.6546339504381748,0.652159150607923,0.7124981785319862,0.5784943106286813,0.7200589005235601
11,NN3.012,mase,0.5893465031804266,0.5895444797825169,0.6308660888671875,0.5790835653769004,0.6565111974767737,0.5262493731524494,0.7398648648648649
12,NN3.013,mase,0.9038942177390211,0.7635910639153703,0.8270184151401604,0.843765184847794,0.9444675865677485,0.8425608025773507,0.8995044052863436
13,NN3.014,mase,0.5466884736091859,0.7577368705503403,0.5150164696478075,0.5343075906076739,0.5216129918252269,0.6923233278336064,0.46572580645161293
14,NN3.015,mase,1.0783834511277366,1.8136406160343836,0.9595694676630915,1.1373175497108934,0.8850163174214336,1.1402458578853283,0.8252118644067796
15,NN3.016,mase,0.7432030093544408,1.320507722553454,0.7351401431435033,0.8376913869757402,0.7180707429584704,1.0231808503803455,0.8784473684210526
16,NN3.017,mase,0.9088516646270479,1.577417945519384,0.8185080728582249,0.9899638807752188,0.8291716378723911,0.7078809207388914,0.8981149012567325
17,NN3.018,mase,0.7684999576284866,1.1584898533196208,0.7099362928442298,0.7961361647496681,0.7245307571068846,0.6108848094377214,0.9445100354191265
18,NN3.019,mase,0.7577146619431516,0.7988779471598464,0.8076397457159695,0.8141252918354086,0.7943108859329666,0.6681906440779135,0.7485493230174081
