,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,ID0,mase,0.7185767,0.71134675,0.73605824,0.75159824,0.78995806,1.1336566,2.0234146
1,ID1,mase,1.2211407,0.9778119,1.1045697,0.93996197,0.89162517,1.2842013,1.7774295
2,ID10,mase,1.2142092,1.2540239,1.0981088,1.2457428,1.1819052,1.1575392,1.8304552
3,ID101,mase,3.1751049,3.568669,3.780371,4.340362,3.464258,4.5104628,7.6812987
4,ID102,mase,0.42176074,0.5813247,0.6093217,0.94034535,0.5341451,0.78784305,1.6502922
5,ID103,mase,0.22927329,0.476299,0.85325503,0.36383468,0.45946327,0.89705426,2.0384614
6,ID104,mase,0.9737008,0.80705637,1.0430816,1.3709779,0.7546132,1.7331214,3.302027
7,ID105,mase,0.33532256,0.30139336,0.41267338,0.17013487,0.31080806,0.57901514,1.8073021
8,ID107,mase,0.114358224,0.3187377,0.41040555,0.76440126,0.2750873,0.8173072,2.9213116
9,ID108,mase,0.78186065,0.62818724,0.56772214,0.53673804,0.5339089,0.64347655,0.79044586
10,ID109,mase,4.6006017,4.433311,4.434726,4.335799,4.3522515,4.330677,4.5462613
11,ID110,mase,0.95767426,1.0379194,0.97304815,1.0036215,0.9960156,0.8779243,0.49122807
12,ID111,mase,1.0428774,1.1975335,1.0348861,1.3137538,1.0625461,0.95545644,1.6375946
13,ID112,mase,0.8800917,1.0761502,1.0181745,1.4571923,1.0148939,1.3089862,2.897561
14,ID113,mase,0.7553715,0.80622154,0.93324786,0.83821154,0.820628,0.99419826,0.9585925
15,ID114,mase,1.0144341,1.0266998,1.4717771,1.2320818,0.9520493,1.4850389,2.2757685
16,ID115,mase,0.9260261,0.83115613,0.43915683,0.1518023,0.89315844,0.4788073,1.4956268
17,ID116,mase,0.09035203,0.06925526,0.043378364,0.4559337,0.05301573,0.2404444,1.3096288
18,ID117,mase,0.17939849,0.2381047,0.25649536,0.48693457,0.18703075,0.4551918,1.3030236
19,ID118,mase,0.14542787,0.065911196,0.08767674,0.29427686,0.10585745,0.14930224,1.0729381
