,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
84,m176,mase,0.7009872251873625,0.6140881584903282,0.5817861525532436,0.5783397869002395,2.845542530022045,0.6383565043109128,1.9875448329745082,1.0428126145947927
85,m177,mase,0.747945867753054,0.7689130765030436,0.7968031826079456,0.7863743738922536,1.510242863283047,0.8140024211253779,1.619280525311812,0.9430862250262881
86,m178,mase,0.7816072137562085,0.6347521168124491,0.5848959045161843,0.651809224728035,3.154780115510895,0.6760835122506017,2.4788120767434565,1.293395714673176
87,m179,mase,0.4474282941745438,0.47554746050264396,0.42925711284763635,0.4058311442989126,1.1139145751642514,0.3875733043097964,1.2300148282038954,0.5009541984732825
88,m18,mase,0.5758567096123983,0.44355784313277635,0.37931385525155337,0.5105371535975582,1.086734962504405,0.6811862446150715,0.55684476725471,0.6475916305325559
89,m180,mase,0.9395827142497644,0.7057633166548873,0.5171673379540392,0.7071077821147091,3.524457933773452,0.5598221121926669,3.027196976998201,1.284052942688255
90,m181,mase,1.089322706511295,0.9015647665006931,0.9299370380141186,0.9616801418380216,1.928552670742271,0.953881158113997,1.1269717308022786,1.1802025955600066
91,m182,mase,1.1458403737416236,1.1154859742889445,1.0615256099610075,1.2811415697586144,4.528685601903731,1.2616703977265147,3.5452262987438705,2.116194841376831
92,m183,mase,3.208774101226431,2.6462721128835156,2.747967661702107,2.452662702104018,4.969138734060494,2.756961158785276,4.501656342539385,3.7700555449553734
93,m184,mase,0.881485668524766,0.8910081390485496,0.8492144658607962,0.8157000257927358,2.1382495791796403,0.7240859125024542,1.4161697069400745,1.0922572918134423
94,m185,mase,1.6874192312235927,1.4324769883469988,1.2991416396225792,1.2597737623119978,3.7225355682111516,1.5225359879274543,2.5493681381816855,1.7248986816601792
95,m186,mase,1.887048253505811,1.6635504873230587,1.5406303958910674,1.6831657377213407,4.93855993871478,1.8368674879332862,3.2396038321638723,2.802874144454647
96,m187,mase,1.0032187128411127,1.1591078806607673,1.2159719214173972,0.9380341286145641,3.814293639121297,0.9742836104928551,3.513139880310928,1.4180757649671134
97,m188,mase,1.1959705893342434,1.2339115925972157,0.952647075099797,0.6796929067007531,8.237212971294046,1.4217733251839038,4.20788314437769,1.133151364882471
98,m189,mase,1.1158187901045575,1.267550244298347,1.1733061608482733,1.1869445192433694,4.304718772896994,1.4093479292158406,3.6086581385706524,1.4549694812071288
99,m19,mase,0.8139388570531697,0.9665650453048862,0.878948795723569,0.8765383606483167,2.2804396985632165,1.0867136439818483,2.2497647698349414,1.1803668767023603
100,m190,mase,1.800984118008047,1.7849521816407288,1.8377360666228988,1.7986329514956254,2.1224512448621216,1.8171998378803473,2.029844333204881,2.305323257915345
101,m191,mase,0.676927665714429,0.9885805792104009,0.7721775101365043,0.6826821672082858,4.815678639830134,0.9156445760290367,3.537624807136522,1.4386796576077197
102,m192,mase,0.5154514356810822,0.7329765264394305,0.6911802688546137,0.8203240018995924,2.4729612378173766,0.8595165104073067,3.330670955609602,0.5448524789321931
103,m193,mase,2.62019436628851,2.763643518586912,3.024108595857728,2.569972897772876,4.012180698181174,2.8000371378793805,4.358789188145198,1.7814465408805034
104,m194,mase,1.1951489850862043,1.1336803221426897,1.1916331318588855,1.1735782069797083,2.4862131428247247,1.1865134398913215,2.196180077979299,0.8418453935098845
105,m195,mase,1.1715552661909392,1.4923883309230592,1.3354013268161846,1.2855972632521764,2.2864112121650955,1.1498684645282464,2.047791795678536,1.5575769339356293
106,m196,mase,0.6408555687010918,0.9130925618914313,0.9169158819029671,1.0004287054970584,2.42871042468921,1.013937532063373,3.5246704797828783,0.6162176877975578
107,m197,mase,0.8900602394536352,0.6747125655611741,0.8223125759421482,0.9510518129312177,3.8836706215337133,1.1748713894256149,5.013334973365473,1.2130130898513252
108,m198,mase,1.2232038438828687,1.6358570032072646,1.244755634364388,1.2826620493904413,4.218836194229526,1.7537650236378992,4.116531998317875,1.5254976799880258
109,m199,mase,1.152279659971525,1.314472281155659,1.1826237964664479,1.3039259959246192,2.2199358188429006,1.352670943669761,1.0695583047178674,1.8101362708608477
110,m2,mase,0.9693134657091134,0.6884843309763112,0.7041449782136963,0.8664099237680752,2.3282351620194097,0.7162304234049227,3.284422927763684,1.2494464372943241
111,m20,mase,0.9952524202983127,1.0949567594144818,1.1375816616015797,0.9241561648695165,1.370377538968083,1.2057417568387285,1.4840407729435168,1.0667330025940251
112,m200,mase,0.6601801262328919,0.6908322732162994,0.7020240240110005,0.6835577102075585,1.3874479413672818,0.8640904094242072,0.7477514069111055,1.3114120235552966
113,m201,mase,0.6409124241045558,0.5771691974794857,0.5560364869041391,0.6009518626408223,3.8316153300633986,0.5567727393408106,5.375883512418912,0.770713418997542
114,m202,mase,1.202566666650269,0.9744151986353784,1.0733774219050756,1.051426255541277,3.8159213580089095,1.137641809752334,3.2983394943006337,1.6569359806041541
115,m203,mase,1.2820497270640532,1.2638590517581552,1.2034564214915235,1.3348472774788154,3.8846251247408476,1.2810572399945837,2.7606384925619873,1.8154556251349598
116,m204,mase,1.340773529207646,1.070843469520307,1.2917511414868528,1.1845748617603948,2.8150669244306297,1.2182699384734121,2.5378768970122674,1.6271644764931923
117,m205,mase,0.9390385623382091,0.8489787357013535,0.8466398489468945,0.8335340591247137,4.049081291481392,0.9484906864756234,3.7142960197245727,1.953619805441207
118,m206,mase,1.2357395553327275,1.2471035606032794,1.1799872865493173,1.1426800447883365,2.973181165993998,1.255787369943484,1.646057097039818,1.1911040458824262
119,m207,mase,0.9077471067521051,0.9678122107414213,0.8903239505724778,0.8714823543872433,2.2933310762237555,0.7783689530769026,1.3920191629463272,0.6721511937624097
120,m208,mase,0.5521923643786706,0.580438511382699,0.62627712396924,0.7596927567304064,2.896057784628675,0.7279625008314738,3.8795041261088223,0.5528711756483926
121,m209,mase,2.3166947830311666,2.482135245725082,2.6768096292232904,2.3137239125988844,4.854822795205468,2.5859920358055124,4.962949009516224,1.2082621144655048
122,m21,mase,0.9413323373503718,0.8777212632640375,0.9770239003781633,0.8682836295459322,2.1233808349350083,0.7211088530416264,1.5128732618049996,0.9965662357159398
123,m210,mase,1.3400680663564994,1.3417399238744827,1.4232189183118167,1.3954373012914134,2.896340024495376,1.3671887738383428,2.3553139003963994,1.1402102924718969
