,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,ID0,mase,0.4687661,0.99814385,0.9830063,0.72942835,1.1739869,1.2744229,1.1476759,2.0234146
1,ID1,mase,1.0054873,1.0643344,1.0590147,0.9917051,1.0870795,1.1175097,0.99358684,1.7774295
2,ID10,mase,1.3549522,1.2360783,1.2719126,1.2165253,1.2552629,1.25628,1.1692168,1.8304552
3,ID101,mase,1.2484361,1.8999506,1.6933397,2.0218718,3.955759,4.899247,6.399251,7.6812987
4,ID102,mase,0.5479939,0.7734426,0.74310523,0.80152756,0.9235965,0.9505565,1.081031,1.6502922
5,ID103,mase,0.45935294,0.4126851,0.40291712,0.39235747,0.5876289,0.5748373,1.0598197,2.0384614
6,ID104,mase,0.33628908,0.5251218,0.6014697,0.80940473,1.5136825,1.6787837,2.6285586,3.302027
7,ID105,mase,0.13243093,0.21976723,0.26085564,0.16205223,0.2438104,0.29574418,0.73106015,1.8073021
8,ID107,mase,1.2863338,1.1897666,1.2148654,1.0018234,0.3099009,0.9340441,1.5569041,2.9213116
9,ID108,mase,0.9193311,0.7854025,0.75079405,0.6847716,0.6203676,0.59081364,0.60676545,0.79044586
10,ID109,mase,4.581666,4.5055985,4.480658,4.4785047,4.4125695,4.38561,4.032677,4.5462613
11,ID110,mase,0.55014867,0.7280038,0.72565204,0.6327509,0.812179,0.85002244,0.9500505,0.49122807
12,ID111,mase,0.57180434,0.9010054,0.89233625,0.883386,0.87288845,0.95019984,1.271872,1.6375946
13,ID112,mase,0.4367001,0.55320126,0.555969,0.67611736,1.2636178,1.6187459,1.922713,2.897561
14,ID113,mase,0.77369034,0.8339996,0.8375887,0.80589217,0.9336395,0.9458785,1.1328814,0.9585925
15,ID114,mase,1.4428003,1.6049722,1.5447637,1.5794264,1.7426217,1.7040269,2.0642076,2.2757685
16,ID115,mase,1.4636335,0.46557447,0.666963,0.28534263,0.23331213,0.3904078,1.4115021,1.4956268
17,ID116,mase,0.08782704,0.071300656,0.0806319,0.034315836,0.3236818,0.6706429,0.8517801,1.3096288
18,ID117,mase,0.26520476,0.3017725,0.29004607,0.28872502,0.46880493,0.7033099,0.9170677,1.3030236
19,ID118,mase,0.16392955,0.09999507,0.108971305,0.043505292,0.27865195,0.48990956,0.734818,1.0729381
20,ID119,mase,0.6996691,0.63718927,0.6610533,0.5276377,0.12747523,0.66446817,1.0958552,1.7068273
21,ID12,mase,0.045892105,0.05311811,0.050828304,0.047684662,0.055415317,0.05391543,0.074432865,0.11320755
