,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,SeasonalNaive
0,ID1,mase,0.5102695,0.37315217,0.31269836,0.36450025,1.3309436
1,ID10,mase,1.2484013,1.2690666,1.2800056,1.1979017,2.1313908
2,ID100,mase,0.49953413,0.5435156,0.43826178,0.44451883,0.6221448
3,ID101,mase,0.71198714,0.53349984,0.6041171,0.5690118,0.89518845
4,ID102,mase,0.8211915,0.9845273,0.89702255,0.8368661,1.1054027
5,ID103,mase,0.6465978,0.6713562,0.6191503,0.63051254,0.7836867
6,ID104,mase,1.062197,0.7218618,0.80580866,0.7306709,1.0984397
7,ID105,mase,1.0218539,0.6365792,0.79612875,0.65840393,0.99127084
8,ID106,mase,0.35378042,0.32989693,0.3853043,0.35066336,0.4424203
9,ID107,mase,0.94707084,0.8876346,0.94463277,0.90830094,1.1263956
10,ID109,mase,1.1178018,1.1256044,1.1067344,1.1716343,1.3157855
11,ID11,mase,0.905974,0.80151016,0.85952055,0.91371226,1.0275849
12,ID110,mase,1.4906658,1.4551568,1.441852,1.6064683,1.0465004
13,ID111,mase,2.633344,2.7246888,2.7755954,2.6257029,3.4543633
14,ID112,mase,0.6567302,0.7403375,0.7058567,0.7383585,1.8122567
15,ID113,mase,0.55164593,0.63170385,0.6183785,0.61224705,1.6487256
16,ID114,mase,0.79941314,0.7693623,0.726888,0.7452135,2.682198
17,ID115,mase,0.30290276,0.29250544,0.31148803,0.29169068,0.6967881
18,ID116,mase,0.8132112,0.9300055,0.8272854,0.9545884,0.56888604
19,ID117,mase,1.3355416,2.0122762,1.4546268,1.5154314,1.1275458
20,ID118,mase,0.7958085,0.67309356,0.6082862,1.0254337,3.9492388
21,ID119,mase,0.5379928,0.6084051,0.5788177,0.6287287,2.0553684
22,ID12,mase,0.9525654,0.93283784,0.8617614,0.85659224,0.9054125
23,ID120,mase,0.24149546,0.3247025,0.31023222,0.28893927,0.32082865
24,ID121,mase,0.4368314,0.43486485,0.4682402,0.47093925,1.612157
25,ID122,mase,0.39268732,0.5587499,0.5524109,0.48205918,0.72865075
26,ID123,mase,0.4368314,0.43486485,0.4682402,0.47093925,1.612157
27,ID124,mase,0.32954478,0.28743517,0.32369673,0.38474515,2.326119
28,ID125,mase,0.80081606,1.026553,1.0527257,1.0829223,0.9395154
29,ID126,mase,0.38885722,0.41348755,0.2690145,0.3057057,0.69265115
30,ID127,mase,0.6155248,0.82746595,0.70013934,0.7755344,0.69674885
31,ID128,mase,0.39478064,0.47045645,0.4884321,0.45742288,1.115829
32,ID129,mase,0.39707103,0.50590146,0.508357,0.43328908,0.47546273
33,ID13,mase,3.7994027,3.7722633,3.6110463,3.0868683,2.4192407
34,ID130,mase,0.47729495,0.45329902,0.4136092,0.55271,1.0970273
35,ID131,mase,0.7586423,0.8672064,0.66321206,0.7462717,1.8247001
36,ID135,mase,1.2375866,0.78261906,0.96675086,1.4117718,3.0528395
37,ID136,mase,0.77424634,0.84329504,0.742786,0.76003325,0.9531713
38,ID137,mase,1.665229,1.7479407,2.0437658,2.1354403,0.60115093
39,ID138,mase,0.62501293,0.4206892,0.49215734,0.5624659,1.3264941
40,ID139,mase,0.57520753,0.80069155,0.6547704,0.62845653,0.88450754
41,ID14,mase,2.2355309,2.0119696,2.0420916,2.399977,3.4552643
42,ID140,mase,2.252359,2.0640028,2.166756,1.8669633,1.5312324
43,ID141,mase,0.65224725,0.85657173,0.7267602,0.5686747,1.2757688
44,ID142,mase,0.68394715,0.6560648,0.5525182,0.6548496,0.69485575
45,ID143,mase,1.3326856,1.1402779,1.126439,1.3031431,1.1728123
46,ID144,mase,0.95860434,0.7124462,0.6593472,0.90570706,2.8657637
47,ID145,mase,1.461091,1.6496086,1.7638961,1.6149154,1.3393744
48,ID146,mase,0.94018507,0.91795063,0.84982276,0.83793867,1.3084279
49,ID148,mase,0.49131864,0.6412105,0.4949856,0.52141666,1.3203704
50,ID149,mase,0.7258455,0.78146714,0.81535006,0.7871116,1.5996094
51,ID15,mase,0.358695,0.41619107,0.36079547,0.33470294,0.6028308
52,ID150,mase,0.7168032,0.7777838,0.6997308,0.7782942,0.83690864
53,ID151,mase,1.3161904,1.2487788,1.4443471,1.3614802,1.1294643
54,ID152,mase,0.703693,0.80548334,0.780878,0.67853385,0.8533367
55,ID153,mase,0.8669279,0.7130869,0.69727266,0.61482084,0.9006949
56,ID154,mase,0.1431685,0.14557283,0.108991966,0.1538188,1.3824303
57,ID155,mase,0.20582792,0.15269871,0.14715205,0.1536791,0.46743193
58,ID156,mase,0.84300405,0.8677223,0.75001335,0.6632839,1.9656224
59,ID157,mase,0.6363071,0.76554203,0.65459746,0.60726386,1.4077095
60,ID158,mase,0.3650161,0.43786812,0.43787548,0.4405429,1.3308413
61,ID159,mase,1.1106511,0.9980646,1.0451884,1.0176134,0.52017
62,ID16,mase,0.7420439,1.0714442,0.7781817,0.9905217,0.8226528
63,ID160,mase,0.7846635,0.59556425,0.6934651,0.6887287,1.7099007
64,ID161,mase,0.916686,0.9369794,0.8709174,0.9068335,1.1637948
65,ID162,mase,0.5300963,0.58850867,0.5454561,0.48538902,0.967989
66,ID163,mase,1.2916708,1.5489635,1.5596573,1.5792028,1.0950634
67,ID164,mase,1.2727362,1.2579019,1.2614964,1.1729751,1.2852246
68,ID166,mase,0.81363934,0.82474387,0.65402323,0.63056594,0.8550217
69,ID17,mase,0.69128317,0.60477704,0.6067762,0.6261936,0.81046563
70,ID170,mase,0.7446431,0.6338357,0.69282055,0.8163715,0.85717124
71,ID171,mase,0.5887939,0.49835506,0.53550714,0.52738684,0.6593079
72,ID173,mase,0.41860396,0.48158556,0.46979097,0.5253952,0.7216893
73,ID174,mase,0.87071073,0.84928906,0.93341416,0.89831185,0.80446875
74,ID175,mase,0.3878716,0.3013964,0.33547243,0.32521832,0.4194902
75,ID176,mase,0.3626903,0.34625098,0.27083135,0.32247555,0.402515
76,ID177,mase,0.90017915,0.8323559,0.8715108,0.8463207,1.1875
77,ID178,mase,1.0316195,0.845614,0.9381365,0.91649204,1.231003
78,ID179,mase,1.1944914,0.99835217,0.887553,0.7317972,0.59108186
79,ID18,mase,0.93050164,0.9356982,0.9810186,0.9301339,0.57224244
80,ID180,mase,2.7090614,2.8485472,2.7732415,2.5535643,1.6584953
81,ID181,mase,1.1187272,1.1727192,1.1078188,1.1447644,1.4002092
82,ID182,mase,0.6614999,0.4452461,0.52088886,0.59530246,1.4039319
83,ID183,mase,1.9444071,2.0997965,2.0324547,2.1814425,1.2428038
84,ID184,mase,0.5832684,0.6488009,0.8838785,0.6341688,1.1432112
85,ID185,mase,1.7101566,1.8460019,1.250926,1.2034515,1.3355491
86,ID186,mase,0.6732415,4.4182625,4.740202,4.5555005,1.0019947
87,ID187,mase,0.49542817,0.34978148,0.33365583,0.35544646,0.4592391
88,ID188,mase,0.7479627,0.8246182,0.8973897,0.8280361,0.6239772
89,ID189,mase,0.587148,0.5542852,0.6049874,0.56105703,0.34181756
90,ID19,mase,1.2933683,1.0098577,1.2279238,1.2124312,0.821764
91,ID190,mase,1.9661595,2.4436007,2.3935559,2.4559464,1.0136229
92,ID191,mase,0.27641723,0.45766267,0.31160358,0.30897734,0.49678412
93,ID192,mase,0.63223207,1.0363959,0.84807837,0.8883078,0.8085548
94,ID193,mase,0.80378366,0.75300115,0.8211924,0.84025395,1.1993037
95,ID194,mase,0.6823769,1.3136652,0.80557543,0.8837841,1.325091
96,ID195,mase,1.4033607,1.4544657,1.4895169,1.5544597,2.3057368
97,ID196,mase,0.62238866,0.44666657,0.5543048,0.5599079,1.0120769
98,ID197,mase,1.5486789,1.4572825,1.4825412,1.4829865,2.8499756
99,ID198,mase,1.3430934,1.3660868,1.3761233,1.3352427,1.6102061
100,ID199,mase,0.8300687,0.7917917,0.78439254,0.7702587,0.98944926
101,ID2,mase,1.1022897,0.9262307,1.0128286,0.9220023,0.981118
102,ID20,mase,1.4475368,1.3646708,1.6413697,1.8890184,0.8096639
103,ID200,mase,0.67236817,0.9917526,0.9522072,1.239084,1.4457788
104,ID201,mase,1.5126603,1.4754446,1.6477066,1.6295807,1.9026387
105,ID203,mase,1.1158898,1.2116464,1.3668367,1.3022089,0.8836348
106,ID204,mase,1.6375505,1.7194573,1.511996,1.5475051,1.4893458
107,ID205,mase,0.570124,0.4047264,0.33398792,0.40743765,0.78033537
108,ID206,mase,1.4477955,2.720919,2.669268,2.6871045,0.9249885
109,ID207,mase,0.5157783,0.45889854,0.6681501,0.7317555,2.0252976
110,ID208,mase,0.2642092,0.358187,0.35955346,0.31470147,0.97635674
111,ID209,mase,0.76356506,0.69437456,0.7852483,0.7293807,0.8431115
112,ID21,mase,0.6271066,1.059383,0.8917644,0.9590595,0.6866227
113,ID210,mase,0.4258229,0.66671664,0.74615055,0.67550886,0.58718306
114,ID211,mase,0.94949776,0.67049885,0.50416195,0.49197125,1.1463808
115,ID212,mase,0.5616453,0.80356777,0.91982204,1.0833687,0.6344476
116,ID213,mase,4.178334,4.332458,4.1994076,4.1724544,4.4444447
117,ID214,mase,1.0122111,1.0456738,1.0491706,1.1190064,1.5047021
118,ID215,mase,0.6172909,0.53692484,0.54518765,0.5611193,1.2281715
119,ID216,mase,0.8642162,1.2890573,1.2444888,1.4783959,0.4139799
120,ID217,mase,1.0133175,1.0271589,1.031125,0.98367894,1.1093439
121,ID218,mase,0.7309221,0.7454583,0.7571323,0.73718864,1.1060677
122,ID219,mase,1.4425818,1.1040634,1.3988659,1.3427845,1.6338028
123,ID22,mase,0.5382746,0.5394246,0.61463267,0.62888765,0.7997436
