,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,SeasonalNaive
0,ID0,mase,0.6116638,0.6159088,0.4035428,0.49016508,2.0234146
1,ID1,mase,0.93392295,0.73864096,0.9897304,0.740737,1.7774295
2,ID10,mase,1.5706285,1.3450732,1.3336301,1.2900084,1.8304552
3,ID101,mase,1.3677837,0.7546902,0.9290615,0.17647852,7.6812987
4,ID102,mase,0.5679342,0.60183555,0.5667924,0.78386134,1.6502922
5,ID103,mase,0.51434094,0.41943535,0.4530481,0.32054198,2.0384614
6,ID104,mase,0.2690884,0.43249592,0.37931058,0.25443557,3.302027
7,ID105,mase,0.15301107,0.1689081,0.276695,0.008525547,1.8073021
8,ID107,mase,1.3783407,1.3795605,1.2796475,1.1701263,2.9213116
9,ID108,mase,0.90897787,0.75504595,0.8382996,0.5814872,0.79044586
10,ID109,mase,4.573489,4.4294114,4.5220504,4.3006387,4.5462613
11,ID110,mase,0.2524481,0.5439938,0.23458675,1.0411003,0.49122807
12,ID111,mase,0.56261927,0.64708304,0.6862254,0.7076976,1.6375946
13,ID112,mase,0.41616586,0.45703742,0.49065235,0.7190758,2.897561
14,ID113,mase,0.8465937,0.7194952,0.763582,0.8008324,0.9585925
15,ID114,mase,0.9522653,1.0462524,1.1279626,0.83571154,2.2757685
16,ID115,mase,1.1987522,1.5278963,1.5788146,1.8154539,1.4956268
17,ID116,mase,0.08243692,0.08761842,0.0707621,0.058756202,1.3096288
18,ID117,mase,0.25099847,0.26305515,0.29060316,0.32004264,1.3030236
19,ID118,mase,0.18034405,0.24555762,0.19512942,0.1808602,1.0729381
20,ID119,mase,0.6896329,0.65195936,0.63230294,0.6702109,1.7068273
21,ID12,mase,0.050273556,0.060230594,0.04725972,0.05855032,0.11320755
22,ID120,mase,0.23153572,0.24811935,0.1653645,0.13113903,2.8591032
23,ID121,mase,0.4647697,0.48967203,0.4584156,0.5137784,0.43619797
24,ID122,mase,0.4011261,0.43346766,0.43456382,0.45975056,1.1764195
25,ID123,mase,0.5975145,0.6601467,0.5726443,0.4099982,2.0938842
26,ID124,mase,0.33312964,0.30351818,0.35273105,0.4138762,0.602953
27,ID125,mase,0.43664765,0.38890475,0.49091452,0.1368057,0.16764669
28,ID126,mase,1.4720255,1.4978677,1.461591,1.4587578,2.4829545
29,ID127,mase,0.39538944,0.2886277,0.3827541,0.2015852,2.4201362
30,ID128,mase,0.049271997,0.06263348,0.0691403,0.121828154,2.2648525
31,ID129,mase,0.3075263,0.39176455,0.30619714,0.30027932,3.544681
32,ID13,mase,1.1956998,1.129891,1.1771566,1.0469338,1.4522916
33,ID130,mase,0.14591111,0.17724952,0.19836703,0.15203516,2.8455555
34,ID131,mase,0.01391216,0.015815629,0.039255492,0.03656992,1.3034129
35,ID132,mase,0.1539765,0.1523151,0.13732968,0.124620914,1.029176
36,ID133,mase,0.7536423,0.6889781,0.70637923,0.63709104,1.7207462
37,ID134,mase,1.551472,1.6136203,1.4715339,1.1540082,3.1866133
38,ID135,mase,0.076358125,0.11466763,0.16060671,0.26181805,0.8353081
39,ID136,mase,0.53468865,0.426826,0.4605175,0.27400306,0.35698783
40,ID137,mase,1.0025651,0.87188584,0.77888435,0.602738,1.0893016
41,ID138,mase,0.3226275,0.29681796,0.32298705,0.36670297,2.3620977
42,ID139,mase,1.5231631,1.4512135,1.44466,1.4740901,1.3930285
43,ID14,mase,0.82144815,0.8008459,0.76750135,0.9846689,0.4299994
44,ID140,mase,2.8657002,2.4211469,2.7629848,2.4204838,0.5714286
45,ID141,mase,2.0283902,2.093939,2.3781025,2.0581367,1.0826771
46,ID142,mase,0.18396962,0.23674348,0.18786605,0.304335,0.8503401
47,ID143,mase,0.97000754,0.9597933,0.9318125,0.94623774,1.574074
48,ID144,mase,1.5936074,1.4684371,1.4597453,1.1920481,1.1627907
49,ID145,mase,0.34210983,0.28851274,0.31619424,0.2703944,0.65575624
50,ID146,mase,0.5272854,0.41960913,0.4532424,0.26705024,0.3498916
51,ID147,mase,0.46091697,0.4660185,0.44220296,0.5058826,0.6132707
52,ID148,mase,0.11021505,0.13401116,0.06376527,0.18920942,0.15455092
53,ID149,mase,0.09042744,0.050534267,0.09832177,0.073338695,0.13126473
54,ID15,mase,1.4233735,1.3263575,1.3207276,1.3105538,1.8256366
55,ID150,mase,0.20647365,0.2165601,0.1513263,0.31332278,0.20503615
56,ID151,mase,0.2221177,0.2226623,0.19765908,0.20871027,0.14474365
57,ID152,mase,0.4405845,0.46873575,0.44954565,0.46339285,0.46729
58,ID153,mase,1.1136662,2.0420387,1.1471317,2.5906985,2.8177965
59,ID154,mase,0.37234488,0.6649672,0.87838197,0.65137434,1.3285024
60,ID155,mase,0.6725475,0.9053578,0.981313,0.4471536,0.8336815
61,ID156,mase,1.4720255,1.4978677,1.461591,1.4587578,2.4829545
62,ID157,mase,1.1923593,1.0814097,1.0567604,0.77426064,1.7381536
63,ID158,mase,1.0969671,1.0248462,0.9982429,0.7764981,0.95053196
64,ID159,mase,0.08660901,0.049462847,0.030689646,0.11259341,2.0414534
65,ID16,mase,1.7992768,1.728477,1.7908454,1.6164899,2.4200675
66,ID160,mase,1.0302579,1.0145764,0.9053153,0.73690933,0.7446038
67,ID161,mase,0.7521121,0.6625921,0.6505716,0.41172817,1.7895588
68,ID162,mase,1.2539953,1.4253663,1.7119867,1.479943,0.75376886
69,ID163,mase,1.6666001,1.4768157,1.7601885,1.3706048,0.3829787
70,ID164,mase,2.7213979,2.38851,2.5652606,2.3462012,3.0069637
71,ID165,mase,0.2950434,0.28859654,0.2732771,0.20722891,0.3997599
72,ID166,mase,2.076226,1.880872,1.9276364,1.7685014,1.9655173
73,ID167,mase,1.8737674,1.8555151,1.9007946,1.8688635,3.536042
74,ID168,mase,0.21900976,0.309434,0.2372608,0.44349283,1.2620192
75,ID17,mase,1.3537892,1.5127149,1.4141684,1.5832084,0.93955517
76,ID173,mase,0.3769826,0.38179976,0.3758913,0.4171756,0.38770822
