,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,SeasonalNaive
0,ID1,mase,0.5102695,0.42976317,0.5371672,0.45583597,1.3309436
1,ID10,mase,1.2484013,1.3538107,1.3389065,1.7372328,2.1313908
2,ID100,mase,0.49953413,0.49592832,0.40790707,0.43913686,0.6221448
3,ID101,mase,0.71198714,1.0227089,0.75577426,1.88198,0.89518845
4,ID102,mase,0.8211915,1.1568415,0.88712525,1.7115707,1.1054027
5,ID103,mase,0.6465978,0.5836337,0.56547487,0.6356841,0.7836867
6,ID104,mase,1.062197,1.1955891,0.90855116,0.748838,1.0984397
7,ID105,mase,1.0218539,1.1398847,0.89052767,0.7017408,0.99127084
8,ID106,mase,0.35378042,0.41233045,0.3699978,0.4162451,0.4424203
9,ID107,mase,0.94707084,1.1935426,0.9052115,0.98629975,1.1263956
10,ID109,mase,1.1178018,1.382095,1.3251708,1.355526,1.3157855
11,ID11,mase,0.905974,0.8965838,0.85442376,0.6952605,1.0275849
12,ID110,mase,1.4906658,1.3341688,1.4987183,1.5786911,1.0465004
13,ID111,mase,2.633344,3.1511085,2.7593424,2.875224,3.4543633
14,ID112,mase,0.6567302,0.7114384,0.5966839,0.83345014,1.8122567
15,ID113,mase,0.55164593,0.61009353,0.57405424,0.74249667,1.6487256
16,ID114,mase,0.79941314,0.7073442,0.71884036,0.7549423,2.682198
17,ID115,mase,0.30290276,0.27097583,0.28434318,0.27550125,0.6967881
18,ID116,mase,0.8132112,0.7891411,0.6577534,0.9011775,0.56888604
19,ID117,mase,1.3355416,1.0623591,1.0812726,1.7968093,1.1275458
20,ID118,mase,0.7958085,0.45243788,0.7282575,0.5597143,3.9492388
21,ID119,mase,0.5379928,0.61217934,0.5470966,0.7157723,2.0553684
22,ID12,mase,0.9525654,1.2385559,1.1515697,1.2001249,0.9054125
23,ID120,mase,0.24149546,0.24860053,0.26014766,0.25099847,0.32082865
24,ID121,mase,0.4368314,0.322743,0.31785062,0.4133069,1.612157
25,ID122,mase,0.39268732,0.42913923,0.39644346,0.6046882,0.72865075
26,ID123,mase,0.4368314,0.322743,0.31785062,0.4133069,1.612157
27,ID124,mase,0.32954478,0.27670085,0.331877,0.36383754,2.326119
28,ID125,mase,0.80081606,0.84985214,0.7191558,0.90171045,0.9395154
29,ID126,mase,0.38885722,0.34951854,0.5010061,0.31245184,0.69265115
30,ID127,mase,0.6155248,0.6103705,0.60238636,0.25421298,0.69674885
31,ID128,mase,0.39478064,0.36495525,0.29714543,0.34678692,1.115829
32,ID129,mase,0.39707103,0.36594963,0.45482025,0.39066514,0.47546273
33,ID13,mase,3.7994027,3.743703,3.6066153,3.7532187,2.4192407
34,ID130,mase,0.47729495,0.42572322,0.37927175,0.44472104,1.0970273
35,ID131,mase,0.7586423,0.95398957,0.9236398,0.9145082,1.8247001
36,ID135,mase,1.2375866,0.99177617,0.7986403,1.1203393,3.0528395
37,ID136,mase,0.77424634,1.0058482,0.71337944,1.3472712,0.9531713
38,ID137,mase,1.665229,1.1737434,1.7588307,1.0824065,0.60115093
39,ID138,mase,0.62501293,0.6388782,0.6407141,0.48676342,1.3264941
40,ID139,mase,0.57520753,0.6580808,0.62127435,0.6435759,0.88450754
41,ID14,mase,2.2355309,1.969495,2.172851,1.8344446,3.4552643
42,ID140,mase,2.252359,1.7851685,1.9216486,1.7469434,1.5312324
43,ID141,mase,0.65224725,0.7585021,0.95843804,0.59022474,1.2757688
44,ID142,mase,0.68394715,0.6472878,0.58715343,0.8818974,0.69485575
45,ID143,mase,1.3326856,0.7212392,1.2873774,0.5752361,1.1728123
46,ID144,mase,0.95860434,1.3745245,0.6549066,1.3866496,2.8657637
47,ID145,mase,1.461091,1.5493759,1.5268084,1.7556648,1.3393744
48,ID146,mase,0.94018507,1.006357,0.9545123,1.108712,1.3084279
49,ID148,mase,0.49131864,0.62942296,0.49886155,0.4588743,1.3203704
50,ID149,mase,0.7258455,0.747571,0.7396553,0.8681061,1.5996094
51,ID15,mase,0.358695,0.36146343,0.4131619,0.2873285,0.6028308
52,ID150,mase,0.7168032,0.7170867,0.7764558,0.6951301,0.83690864
53,ID151,mase,1.3161904,1.4905202,1.3977042,1.6046265,1.1294643
54,ID152,mase,0.703693,0.65185606,0.6977116,0.8694439,0.8533367
55,ID153,mase,0.8669279,0.7517488,0.70973754,0.7854622,0.9006949
56,ID154,mase,0.1431685,0.21942948,0.1999849,0.20009875,1.3824303
57,ID155,mase,0.20582792,0.19947894,0.17958553,0.1693767,0.46743193
58,ID156,mase,0.84300405,1.0987569,0.8582618,1.1913725,1.9656224
59,ID157,mase,0.6363071,0.3715441,0.51462877,0.33978686,1.4077095
60,ID158,mase,0.3650161,0.39833254,0.4022414,0.41106436,1.3308413
61,ID159,mase,1.1106511,0.959486,1.0405303,0.9254673,0.52017
62,ID16,mase,0.7420439,1.0017343,0.8855651,1.269776,0.8226528
63,ID160,mase,0.7846635,0.85089296,0.7040738,0.9139443,1.7099007
64,ID161,mase,0.916686,0.8948969,0.880164,0.8446675,1.1637948
65,ID162,mase,0.5300963,0.55512524,0.5586763,0.57254833,0.967989
66,ID163,mase,1.2916708,1.3179196,1.3077828,1.4217716,1.0950634
67,ID164,mase,1.2727362,1.3573605,1.2059543,1.3413885,1.2852246
68,ID166,mase,0.81363934,0.6470259,0.72344565,0.652818,0.8550217
69,ID17,mase,0.69128317,0.7025245,0.72799635,0.58765435,0.81046563
70,ID170,mase,0.7446431,0.71627545,0.72408605,0.64804035,0.85717124
71,ID171,mase,0.5887939,0.5941184,0.49962196,0.49356622,0.6593079
72,ID173,mase,0.41860396,0.44818932,0.44542125,0.49041104,0.7216893
73,ID174,mase,0.87071073,0.7267816,0.7521506,0.4842297,0.80446875
74,ID175,mase,0.3878716,0.3396042,0.37899673,0.27567986,0.4194902
75,ID176,mase,0.3626903,0.28513584,0.3226608,0.30646163,0.402515
76,ID177,mase,0.90017915,0.90834165,0.87976956,0.812968,1.1875
77,ID178,mase,1.0316195,1.041969,1.0349262,0.9062722,1.231003
78,ID179,mase,1.1944914,1.303422,1.3434438,1.3308237,0.59108186
79,ID18,mase,0.93050164,0.8796262,0.69362485,0.9522618,0.57224244
80,ID180,mase,2.7090614,2.141566,2.6988115,2.2781293,1.6584953
81,ID181,mase,1.1187272,1.1710681,1.1514539,1.0473572,1.4002092
82,ID182,mase,0.6614999,0.6761742,0.67811763,0.5151728,1.4039319
83,ID183,mase,1.9444071,2.2785132,2.0383325,2.4725244,1.2428038
84,ID184,mase,0.5832684,0.5914414,0.47192892,0.83525527,1.1432112
85,ID185,mase,1.7101566,2.6753244,2.2295315,3.4612994,1.3355491
