,unique_id,metric,Original,OnlineFixed,Online,OnlineRandGen,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,NN3.001,mase,0.934745368500918,0.9830964496268021,0.9439412479172333,0.9973006122908733,0.8572469850359596,0.9950626410649313,0.781052316493386,1.0111534276387377
1,NN3.002,mase,1.2357983304807347,1.1309265078199904,1.1675927196001619,1.1838186730360138,1.1962515519197927,1.1162868832581794,1.0232864043399448,1.1390220517737295
2,NN3.003,mase,1.1310254314985109,1.07324024600823,1.0563679200790808,1.0538077448386187,1.1404105005307268,1.0185576901309963,1.1221420690925827,0.9764971023824854
3,NN3.004,mase,0.7696799027292351,0.7914741917660362,0.8185914692125822,0.7874893991570724,0.7285681473581413,0.8423276399311267,0.8338230333830181,0.8125
4,NN3.005,mase,0.8298095226287842,0.7725102424621582,0.8128591060638427,0.8251671552658081,0.7305235147476197,0.8134371042251586,1.08921217918396,0.8173828125
5,NN3.006,mase,0.9757976179080912,0.9540154074782317,1.1101853358062879,0.996114641769342,1.1912232991357208,1.0737672310043536,0.8475254613397404,0.7954295154185022
6,NN3.007,mase,1.3876783447265626,1.3047754516601564,1.36160107421875,1.347519287109375,1.5479122314453124,1.3611450195312502,1.4341066284179689,1.35625
7,NN3.008,mase,1.0085720645680147,0.9542724269241003,1.0033593409866002,0.9051594926107778,0.9858307394966621,1.002693154538748,0.7013129361273703,0.9125386996904026
8,NN3.009,mase,0.9465138596754807,0.9249830308851306,0.9434020325377748,0.9792201182606456,1.0856973568423764,0.8787728848300137,1.0945020336109204,0.848901098901099
9,NN3.010,mase,0.896167461688702,0.8317485657547767,0.8640350382271118,0.8569008460411659,0.7818849882333286,0.8714347819118349,0.7668684698858692,1.1070954907161805
10,NN3.011,mase,0.7441037882060904,0.7584023001306344,0.6855369887426884,0.6330012376395819,0.5984436634323359,0.6991369916506461,0.8218536656564441,0.7200589005235601
11,NN3.012,mase,0.7190501032648859,0.6593539841110643,0.5695334274704392,0.5594217248865077,0.4683152729756123,0.6800211973448058,0.9458196444124789,0.7398648648648649
12,NN3.013,mase,0.953308555838295,0.9742072622156354,0.9456904810430721,0.9100408747332737,0.7485450576580569,0.9496489470225598,0.847715907159881,0.8995044052863436
13,NN3.014,mase,0.49894697127803683,0.5529712800056703,0.5712593816941784,0.4885598705660913,0.6153686769547002,0.5657459874306956,0.6681350954117313,0.46572580645161293
14,NN3.015,mase,0.9188672081898834,0.8201716363766773,0.9378323312533103,0.9085154560326183,1.1141952256024894,0.9255275403038931,1.0123740158512093,0.8252118644067796
15,NN3.016,mase,0.6911375860916941,0.6811921836451481,0.78535986328125,0.6791002133018091,0.8967130640933387,0.6982659205386513,0.8383621890419408,0.8784473684210526
