,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,M1000,mase,0.29379242069665396,0.27382939999465056,0.3370290705271267,0.2563975936977099,0.3440832609962096,0.3317346396750777,0.28395270090247543,0.7210528503529059
1,M1001,mase,0.45410523835939537,0.48275600302544774,0.4555826272803356,0.43291984319417187,0.4118444285045832,0.3963794102302915,0.5169936521063802,0.6629848910220356
2,M1002,mase,0.5407242562892277,0.6240368976517565,0.6162586853009518,0.5912423689548426,0.5009837666244746,0.5150378933176195,0.4189034601076338,1.7375706131475712
3,M1003,mase,0.5860086297722392,0.575226299644117,0.5554186163552017,0.565519338807959,0.5481154964896847,0.548051694473733,0.6112933897506555,0.5686365410645443
4,M1004,mase,0.38169712967619845,0.2633994779598637,0.25959333450915084,0.26220681720555317,0.2829619172935519,0.29058177219506376,0.2292240713488013,0.25487678867770924
5,M1005,mase,1.0712873856111522,1.1621973647366393,1.0566087682832608,1.117715854513524,1.0858647691176004,1.0485014591268937,1.2632857880283015,1.3190217460948013
6,M1006,mase,0.09332078220656172,0.1060198694353523,0.08020664039546894,0.0859008329263922,0.09911866386994937,0.07576142005930528,0.13601179369543695,0.29569345509499284
7,M1007,mase,1.0001618479363554,1.0098976217947435,1.0735572017743207,1.0318120096591517,0.9757046381530649,0.977990270978496,1.0547809640547414,0.8521544129424956
8,M1008,mase,0.31334390921493294,0.1358150307574788,0.1861278457917666,0.17061646631671668,0.1596324953906361,0.2043974090707017,0.07301940988499432,0.293195549759355
9,M1009,mase,0.5268739555808506,0.3794510520456369,0.5802590250726842,0.3703620904897883,0.4632998429069605,0.6110713239439524,0.3814891755668736,1.17828055200454
10,M1010,mase,0.4509673930305507,0.5008941638133844,0.5050416834062731,0.46393890152207606,0.4564825132664998,0.4301816436962597,1.874112819067373,1.3239065814566937
11,M1011,mase,0.8420771264824433,0.7564024126118244,0.7805390218849814,0.805590999282242,0.7275323655132611,0.6271400450126664,2.114762600249903,1.5423730474364246
12,M1012,mase,0.49251545563976684,0.31806750524277283,0.25608508541897723,0.3091070379640992,0.30104342324364947,0.44906522932743936,1.138199043049679,0.6171148134358599
13,M1013,mase,0.6912031052943646,0.6557425851600003,0.5463041891096897,0.5273755695609955,0.5777930226208892,0.5394627837407773,0.5437415214080842,1.3169894641313322
14,M1014,mase,0.9627639081053012,0.8085183214455622,0.6617668444630732,0.6589551713966171,0.6851568230246422,0.6607491775167038,0.9521742818292869,1.5019731035185961
15,M1015,mase,0.9575138938930967,1.1205746773719174,0.8848870384467081,0.9518085952136546,0.8955253992239705,0.8765217827064177,0.43413902356882234,0.4583190220445888
