,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,ID1,mase,0.5102695,0.26460823,0.31542048,0.28757378,0.23821439,0.24706411,0.63410246,1.3309436
1,ID10,mase,1.2484013,1.2044598,1.26764,1.3663043,1.3569256,1.2747711,2.1792002,2.1313908
2,ID100,mase,0.49953413,0.46172613,0.39662918,0.5234219,0.52628237,0.6026186,0.5560494,0.6221448
3,ID101,mase,0.71198714,0.8104355,0.7621024,0.64469874,1.3891457,1.4231908,1.1035086,0.89518845
4,ID102,mase,0.8211915,1.003977,0.91013426,0.8325139,1.4606506,1.4277271,1.1493359,1.1054027
5,ID103,mase,0.6465978,0.5901563,0.62483656,0.50497127,0.76041836,0.800144,0.73187375,0.7836867
6,ID104,mase,1.062197,0.83916426,0.8010751,0.9054836,1.1527226,1.2105417,1.2411963,1.0984397
7,ID105,mase,1.0218539,0.7961,0.7787688,0.8905902,1.0245262,1.1369877,1.1295351,0.99127084
8,ID106,mase,0.35378042,0.34156904,0.3189541,0.3199894,0.6655494,0.7570292,0.4838581,0.4424203
9,ID107,mase,0.94707084,0.9044592,0.95226985,1.1555121,0.97530824,1.065778,1.0769548,1.1263956
10,ID109,mase,1.1178018,1.1574084,1.0427678,1.1574062,1.0556924,1.0095044,1.0597078,1.3157855
11,ID11,mase,0.905974,0.9101102,0.7746056,0.8013573,0.8569975,0.9834679,0.79353863,1.0275849
12,ID110,mase,1.4906658,0.95426667,1.3283528,1.2832329,0.655389,0.7489832,0.46451724,1.0465004
13,ID111,mase,2.633344,2.2737846,2.3029413,2.0513108,2.0971963,2.133931,3.2555509,3.4543633
14,ID112,mase,0.6567302,0.7690353,1.0303411,0.84574157,0.8235447,0.84497344,1.1269819,1.8122567
15,ID113,mase,0.55164593,0.5960929,0.8429564,0.68319464,0.7086325,0.70079035,0.9994332,1.6487256
16,ID114,mase,0.79941314,0.8077389,0.9414544,0.8146186,0.89009875,0.93413204,1.5746922,2.682198
17,ID115,mase,0.30290276,0.22385381,0.28345042,0.26537558,0.2997504,0.27909803,0.41007087,0.6967881
18,ID116,mase,0.8132112,0.7625264,0.8098285,0.8099261,0.90500605,0.9354924,0.7692094,0.56888604
19,ID117,mase,1.3355416,1.0966501,1.2592641,1.6301155,1.3260716,1.4733456,0.9562102,1.1275458
