,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,ID0,mase,0.6116638,0.9069306,0.8870278,0.96261126,1.2635978,1.2930992,1.1294357,2.0234146
1,ID1,mase,0.93392295,1.1649348,1.0896658,1.0029185,1.0792221,1.1303356,1.0222554,1.7774295
2,ID10,mase,1.5706285,1.2764953,1.2614845,1.2281339,1.2343682,1.2195929,1.1485445,1.8304552
3,ID101,mase,1.3677837,1.5711409,1.7296077,2.1679578,4.103848,4.7680845,5.8752627,7.6812987
4,ID102,mase,0.5679342,0.78008515,0.6518679,0.82165045,0.93895483,0.9589337,1.1023923,1.6502922
5,ID103,mase,0.51434094,0.34336677,0.35432494,0.39798033,0.5836974,0.6089137,0.89489216,2.0384614
6,ID104,mase,0.2690884,0.87794214,0.5417477,1.0829983,1.5248663,1.7362448,2.452792,3.302027
7,ID105,mase,0.15301107,0.117814995,0.06019694,0.051327933,0.23226306,0.30656785,0.55303735,1.8073021
8,ID107,mase,1.3783407,1.2991784,1.2628249,0.92838705,0.2254138,0.88086396,1.4442998,2.9213116
9,ID108,mase,0.90897787,0.6855737,0.7118184,0.7852079,0.65689844,0.6362522,0.6215556,0.79044586
10,ID109,mase,4.573489,4.4308863,4.457496,4.4790854,4.416074,4.415135,3.994455,4.5462613
11,ID110,mase,0.2524481,0.8023893,0.69906056,0.7602354,0.7816545,0.8433594,0.9102103,0.49122807
12,ID111,mase,0.56261927,0.78109545,0.82129306,0.9207046,0.84429914,0.8857055,1.3357892,1.6375946
13,ID112,mase,0.41616586,0.52771914,0.628683,0.82628816,1.1557276,1.5979995,1.8544959,2.897561
14,ID113,mase,0.8465937,0.8860743,0.85643184,0.8098685,0.9383768,0.93151253,1.0879533,0.9585925
15,ID114,mase,0.9522653,1.530444,1.4417245,1.6392481,1.7313027,1.649748,1.9335395,2.2757685
16,ID115,mase,1.1987522,0.55354756,0.6232167,0.2761432,0.26186898,0.3460465,1.3947632,1.4956268
