,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
532,m250,smape,0.15290094360631848,0.16295436616775957,0.153249988183662,0.16374152423289498,0.15670297549767137,0.16226081545276191,0.17416039135771624,0.20153664091798887
533,m251,smape,0.05893516723033267,0.05960602417603033,0.059177739562531674,0.05561152213607479,0.08151765849275146,0.08828082515380621,0.15838770100716446,0.07353979041248937
534,m252,smape,0.10871475786853618,0.11844008562413828,0.1277387975349493,0.11772493793606305,0.1309632482621082,0.10531814654018702,0.25644021252588817,0.15168424535542893
535,m253,smape,0.11185351348990906,0.12363876854161199,0.1230683584935819,0.13195910743600228,0.12064723032827895,0.10828124224160594,0.16399518356882906,0.12308439700544992
536,m254,smape,0.21416358044595984,0.22349646932878353,0.2168083699305139,0.21063155469919914,0.22446173240071857,0.23377962104414265,0.23822755786402547,0.3480596885352154
537,m255,smape,0.16357050949021595,0.16603319696590724,0.15102734045526403,0.16256354053303482,0.1658853774865994,0.1796690885453551,0.2311876024641305,0.18605753912094866
538,m256,smape,0.08787609063958847,0.08279775560497486,0.08411339510768939,0.07732878280348089,0.08774030695557201,0.06767666316918826,0.1879963077138126,0.08782885459566725
539,m257,smape,0.2604763720840037,0.26263243641241046,0.24341764758738074,0.2511371120345926,0.24604357658344653,0.23613804046406353,0.2624756733973075,0.26160926897243236
540,m258,smape,0.18650573189718442,0.19802275844014508,0.21017473830513023,0.1975353536400629,0.22296365932599982,0.21856380895354074,0.1541410967550648,0.16787990693443958
541,m259,smape,0.12706072931959475,0.1328419701558472,0.12109839616482815,0.1433644687516031,0.13186655421044238,0.1209815156517902,0.18390152562616724,0.13782318918132433
542,m26,smape,0.040240597460500176,0.04131111364476298,0.04029982766968598,0.035644880304195437,0.04064322267972566,0.04160569273417384,0.1033042385152484,0.03800330631232326
543,m260,smape,0.11929972009601691,0.16692224709140432,0.14545582237175858,0.14768613523791763,0.16389295916855764,0.1439354498908755,0.19200304854189695,0.10735898631167269
544,m261,smape,0.06407391947861736,0.060529500184340175,0.05513894906063422,0.05571262720263096,0.05746032369991946,0.05314673443454626,0.11973932285458343,0.09764775031484657
545,m262,smape,0.149926868920456,0.1521719072478919,0.14694975379970268,0.1459280770473999,0.1481997999797134,0.1425618012026848,0.17266527188386363,0.21397759153524662
546,m263,smape,0.19486002061204613,0.20183244552917023,0.19807191137705657,0.1967524152781502,0.1896474520397848,0.1916301619633757,0.28864015947957433,0.23416220960397569
547,m264,smape,0.04002271496747211,0.053564609863464986,0.044888755436723916,0.042825460585652404,0.045706269936129335,0.04002784556433946,0.13032992817022832,0.052706686762490594
548,m265,smape,0.1502774268145036,0.1538253831565213,0.15445781719038104,0.157119302005976,0.14901234285510376,0.14535395536338466,0.2232256259016008,0.18264661627018305
549,m266,smape,0.12541750952647238,0.12674672365864983,0.1178929061567167,0.12285957325205839,0.1210569193086211,0.12479492142959543,0.20938948629810672,0.14559263234714895
550,m267,smape,0.14337327142257147,0.16452730063960105,0.17375699616212428,0.18301873662358378,0.1731883666781979,0.21268051934663665,0.18837569619355674,0.2733936754791001
551,m268,smape,0.13510487903035193,0.1283665012401913,0.12978013905177674,0.1315433918300088,0.13373569034916122,0.1280883224109158,0.18514550538657934,0.18066866959095265
