,unique_id,metric,Original,Online,Offline,OfflineMax,SeasonalNaive
0,NN3.001,mase,1.2528400342275061,1.139452580399041,0.8725727932237827,1.0260298603377482,1.0111534276387377
1,NN3.002,mase,1.209832465225761,1.410669811391419,1.175891979360169,1.1304912680518935,1.1390220517737295
2,NN3.003,mase,1.1056021627117876,1.1758472449995976,1.213315151433214,1.2626797019629346,0.9764971023824854
3,NN3.004,mase,0.7026029887952303,0.7732473273026315,0.7815949289422286,0.7075254741467927,0.8125
4,NN3.005,mase,0.935945963859558,0.8529626369476317,0.9274099588394166,0.9378694295883178,0.8173828125
5,NN3.006,mase,0.8760073960089998,1.080898725198754,0.9782754099841685,0.725060147861027,0.7954295154185022
6,NN3.007,mase,1.74132568359375,1.287010925292969,1.4151469116210937,1.3440971069335939,1.35625
7,NN3.008,mase,1.1088327848357682,1.0567328277682373,0.9903520727009965,1.0042874306126646,0.9125386996904026
8,NN3.009,mase,1.0384602506868132,0.9749558132297391,1.0678811544900413,0.914450442135989,0.848901098901099
9,NN3.010,mase,0.7928694585906416,0.589681545429584,0.6433101987965227,0.6454938407918187,1.1070954907161805
10,NN3.011,mase,0.717132820009561,0.6465213955384899,0.7455019925901403,0.8524510208848882,0.7200589005235601
11,NN3.012,mase,0.9806685741527661,0.8952310428103886,0.47429938239020275,1.0561198054133236,0.7398648648648649
12,NN3.013,mase,1.1491080330331946,1.2198688792762251,0.9115421782506196,0.8797134063317387,0.8995044052863436
13,NN3.014,mase,0.4927817067792339,0.5345200077179939,0.4975682166314895,0.46657045425907256,0.46572580645161293
14,NN3.015,mase,0.9982290321824241,0.9399168370133739,0.9862190720725195,1.0675120380638683,0.8252118644067796
15,NN3.016,mase,0.9813306884765625,0.8691200336657073,0.9374455694901317,0.9712961811266448,0.8784473684210526
16,NN3.017,mase,0.7585812471071309,0.877244932219199,0.8285595330558516,0.8589404121549596,0.8981149012567325
17,NN3.018,mase,0.6878035544223178,0.8166430044343087,0.720367719882213,0.9371332846397212,0.9445100354191265
18,NN3.019,mase,0.5343990764212101,0.9637428032821567,0.9330684226532278,0.9581291083625484,0.7485493230174081
19,NN3.020,mase,1.5570744234620022,1.551943206237045,1.7036016638878875,1.6316932551707823,1.5792177361211248
