,unique_id,metric,Original,OnlineFixed,Online,OnlineRandGen,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
565,ID318,smape,0.051549878,0.035069305,0.061951984,0.074534595,0.046198767,0.03819329,0.20465036,0.015249707
566,ID319,smape,0.009932994,0.0110874,0.026867645,0.0076884576,0.011607964,0.012723318,0.020038754,0.031703897
567,ID32,smape,0.29194763,0.13633873,0.3720701,0.18016453,0.16479762,0.2899698,0.43617094,0.5494799
568,ID320,smape,0.019578198,0.015019897,0.021928804,0.013486656,0.015337908,0.020789737,0.036723997,0.020607656
569,ID33,smape,0.048759084,0.05693264,0.079458125,0.058731098,0.03397944,0.059512824,0.06873046,0.07387583
570,ID34,smape,0.016191486,0.011408902,0.02363175,0.010354227,0.01758846,0.015273,0.051248226,0.045849968
571,ID35,smape,0.056318715,0.065349385,0.08128921,0.06427026,0.04919618,0.06568083,0.07317075,0.011305735
572,ID36,smape,0.096657015,0.09495848,0.10721707,0.09859138,0.09400287,0.096056946,0.11258948,0.08333639
573,ID37,smape,0.02807825,0.03146241,0.04681896,0.033597853,0.023781762,0.03716845,0.06989528,0.029417315
574,ID38,smape,0.038903456,0.038059752,0.042430922,0.037671614,0.038311757,0.036434386,0.04487372,0.04717818
575,ID39,smape,0.07977789,0.089107536,0.10518662,0.08875453,0.0755826,0.091598846,0.14857258,0.04713504
576,ID4,smape,0.021549163,0.021780327,0.032009367,0.02729524,0.021967577,0.03488512,0.13909364,0.05744886
577,ID40,smape,0.019834975,0.014813718,0.018526204,0.012118333,0.022058705,0.013511878,0.042281177,0.011663432
578,ID41,smape,0.03421834,0.039165035,0.057225913,0.039956715,0.029437728,0.041791942,0.05841138,0.022095835
579,ID42,smape,0.030058138,0.03155037,0.058911007,0.030907342,0.016113048,0.044063207,0.05757368,0.040787388
580,ID43,smape,0.014330085,0.008484309,0.023300985,0.008015863,0.019280937,0.010512069,0.050015587,0.029377073
581,ID44,smape,0.020853922,0.027102903,0.043442715,0.027559444,0.016435498,0.033865348,0.08494255,0.032839414
582,ID45,smape,0.018756535,0.02350126,0.044937577,0.024729727,0.013358939,0.023090737,0.035554443,0.02215299
583,ID46,smape,0.12034949,0.1223422,0.15744688,0.13318935,0.09924971,0.13871048,0.18159209,0.073294654
584,ID47,smape,0.007662567,0.008139032,0.023421163,0.0070097395,0.00890153,0.010721006,0.044516888,0.032400012
585,ID48,smape,0.04534624,0.039297234,0.038398515,0.037844244,0.05556578,0.03432681,0.041937336,0.05861533
586,ID49,smape,0.054376647,0.058728945,0.089158304,0.06215332,0.038296927,0.06543664,0.0970607,0.04699051
587,ID5,smape,0.01758636,0.01809539,0.032835215,0.018266508,0.01793378,0.033887107,0.09654391,0.03224761
588,ID50,smape,0.016120402,0.019978229,0.03873555,0.018609589,0.013850776,0.022059368,0.0641805,0.041598972
589,ID51,smape,0.025306314,0.029639414,0.050570887,0.031278938,0.018837469,0.031193057,0.06013583,0.06001095
590,ID52,smape,0.044195,0.036506478,0.020756656,0.03360336,0.051846817,0.025616854,0.059416022,0.039127868
591,ID53,smape,0.024134407,0.028074073,0.04146975,0.029976673,0.021828344,0.032552633,0.08336386,0.037627406
592,ID54,smape,0.0084519405,0.0086503215,0.020812541,0.008862096,0.008554071,0.016284553,0.043906543,0.022065545
593,ID55,smape,0.025311643,0.021723466,0.028929243,0.020145418,0.041725516,0.019914955,0.03446845,0.04207773
594,ID56,smape,0.029932858,0.024805957,0.013276269,0.023895657,0.038304172,0.023468807,0.02537767,0.03789934
595,ID57,smape,0.06719967,0.07809406,0.068980485,0.059612144,0.07202337,0.05675519,0.8993822,0.2561109
596,ID58,smape,0.0646912,0.06765554,0.09574898,0.074311115,0.049548745,0.07079031,0.082204,0.065187044
597,ID59,smape,0.026255978,0.02011661,0.008104223,0.027801692,0.02880966,0.019689677,0.025982127,0.030087715
598,ID6,smape,0.4493715,0.4907359,0.45022953,0.43038297,0.45573673,0.48633364,0.38360512,0.22510661
599,ID60,smape,0.024904216,0.013186977,0.008840212,0.013220985,0.020159425,0.008885733,0.06533996,0.044294253
600,ID61,smape,0.013566095,0.013045177,0.021319238,0.015568688,0.013290628,0.019300718,0.06875453,0.022020785
601,ID62,smape,0.0151596265,0.0113984505,0.019612802,0.00880921,0.017833348,0.012833883,0.049774334,0.028441891
602,ID63,smape,0.030424662,0.035282236,0.05135626,0.034532916,0.02896743,0.055465933,0.11956165,0.023725813
603,ID64,smape,0.081741765,0.07590709,0.08270609,0.07492771,0.0860112,0.08976912,0.12572666,0.08562848
604,ID65,smape,0.010947301,0.013960536,0.03152528,0.014094141,0.008251139,0.015231043,0.063762866,0.03080901
605,ID66,smape,0.03190388,0.023882449,0.0084636705,0.022199402,0.03236148,0.022550039,0.043316294,0.03097491
606,ID67,smape,0.015480052,0.018422,0.03177655,0.022126773,0.015063524,0.02513274,0.072970144,0.026818143
607,ID68,smape,0.076008804,0.07641376,0.08113339,0.07342652,0.07810972,0.0733981,0.09806186,0.048219875
608,ID69,smape,0.018568296,0.01289029,0.024799936,0.012537052,0.02147144,0.013371314,0.0558919,0.017364526
609,ID7,smape,0.026137332,0.028208315,0.04979605,0.022175193,0.020182857,0.029452994,0.03481357,0.034680948
610,ID70,smape,0.07362181,0.072683476,0.0682869,0.0681578,0.08272664,0.08069776,0.15626323,0.09629869
611,ID71,smape,0.040602043,0.045938715,0.06762778,0.050332446,0.03323942,0.047971234,0.057865232,0.037207928
612,ID72,smape,0.027256584,0.03339459,0.05278224,0.036571924,0.022110092,0.03650641,0.06309639,0.02250191
613,ID73,smape,0.016389687,0.014532834,0.03525053,0.013360902,0.015209932,0.017440563,0.0275774,0.016188765
614,ID74,smape,0.010905339,0.015822202,0.032750744,0.015758403,0.009023207,0.02093671,0.059125345,0.014230336
615,ID75,smape,0.06634422,0.062326845,0.041558713,0.057749864,0.08486321,0.054220293,0.046870794,0.15082544
616,ID76,smape,0.019876368,0.030212333,0.047111187,0.030924214,0.019916074,0.032096524,0.07138939,0.01557102
617,ID77,smape,0.029037153,0.018585442,0.040917337,0.020125084,0.024671732,0.035773974,0.05768603,0.041654527
618,ID78,smape,0.02833525,0.023189465,0.037734725,0.021618702,0.03104969,0.021535493,0.022022141,0.058469504
619,ID79,smape,0.07515119,0.06715862,0.048682973,0.06339376,0.07738008,0.060961638,0.03238521,0.06476352
620,ID8,smape,0.068858385,0.077658124,0.06791708,0.074833244,0.08580688,0.07223506,0.06463526,0.05470537
621,ID80,smape,0.022936307,0.026218409,0.03903776,0.026894867,0.021379888,0.029273218,0.0929166,0.030641057
622,ID81,smape,0.31782424,0.3282105,0.29461107,0.3107763,0.3353217,0.32921213,0.29513514,0.043709546
623,ID82,smape,0.025118804,0.025461458,0.026012465,0.029011773,0.038500696,0.020366352,0.029983109,0.10652528
624,ID83,smape,0.10062271,0.09926629,0.092449315,0.113078624,0.10962311,0.096893154,0.15851481,0.21188359
625,ID84,smape,0.38328734,0.38410294,0.41507366,0.4011526,0.36514357,0.39018977,0.35023805,0.18274194
626,ID85,smape,0.06436751,0.06454502,0.070226185,0.067583226,0.06363806,0.0773395,0.19524652,0.06617104
627,ID86,smape,0.024246268,0.02169268,0.013350401,0.019891614,0.029881084,0.017879738,0.06226706,0.026911547
628,ID87,smape,0.21202554,0.20810078,0.20865653,0.22258075,0.21270078,0.17259826,0.1270488,0.012721229
