,unique_id,metric,Original,OnlineFixed,Online,OnlineRandGen,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
38,ID135,mase,0.38841355,0.5152732,0.23348768,0.37389475,0.4644213,0.4227648,0.78446865,0.8353081
39,ID136,mase,0.81539327,0.80045605,0.79590315,0.6015814,0.9586182,0.83801997,0.6627585,0.35698783
40,ID137,mase,0.575831,0.571172,0.50910467,0.50808334,0.38554436,0.37256575,0.48225313,1.0893016
41,ID138,mase,0.715893,0.7992795,0.69801706,0.63610005,0.80719644,0.8910168,0.7046768,2.3620977
42,ID139,mase,1.6889006,1.6941252,1.684399,1.5548079,1.8293024,1.7318074,1.8581525,1.3930285
43,ID14,mase,0.7013454,0.8089275,0.7832225,0.8056308,0.7188374,0.77753276,0.7006865,0.4299994
44,ID140,mase,3.2064426,3.2313457,2.1833606,3.1914907,3.4399211,3.104126,2.311257,0.5714286
45,ID141,mase,2.2303154,2.084235,1.7478305,2.3119469,2.1615577,2.1034017,1.8848825,1.0826771
46,ID142,mase,0.71711767,0.73815817,0.5821293,0.37741628,0.8592826,0.56162333,0.68478876,0.8503401
47,ID143,mase,0.50791705,0.44955006,0.40150678,0.4158571,0.21033181,0.16282964,0.38805076,1.574074
48,ID144,mase,0.67628324,0.5526507,0.6285135,0.69763714,0.5320606,0.5288341,0.4714544,1.1627907
49,ID145,mase,0.86520654,0.9368775,0.6326738,0.5393027,0.9097685,0.74424845,0.35759324,0.65575624
50,ID146,mase,0.807505,0.7925936,0.78804857,0.59406257,0.9504825,0.8300926,0.65513396,0.3498916
51,ID147,mase,0.22067924,0.26501358,0.14606942,0.08650952,0.31485137,0.20403467,0.53905666,0.6132707
52,ID148,mase,0.50757986,0.5090132,0.4484833,0.2640893,0.6597293,0.5033036,0.4744241,0.15455092
53,ID149,mase,0.6108887,0.624425,0.5476694,0.43697402,0.6873948,0.5708271,0.47698373,0.13126473
54,ID15,mase,0.96531314,0.92661273,1.1131444,0.9901985,0.9629228,0.9634323,0.9462706,1.8256366
55,ID150,mase,0.40037692,0.38206062,0.333014,0.09218258,0.5960478,0.4148434,0.61476344,0.20503615
56,ID151,mase,0.5379055,0.5571623,0.44619352,0.32068396,0.65160364,0.5127448,0.47859383,0.14474365
57,ID152,mase,0.27037632,0.3383505,0.44723016,0.49207774,0.54736185,0.36402282,3.855104,0.46729
58,ID153,mase,0.76186544,2.0067153,2.3185396,2.062764,2.1367564,0.5594845,7.535699,2.8177965
59,ID154,mase,1.5564407,1.5049672,1.0759907,1.4593936,1.7709134,1.4007173,2.0384305,1.3285024
60,ID155,mase,0.9224881,0.9096702,0.45040143,0.7995814,0.9467406,0.83802336,1.907887,0.8336815
61,ID156,mase,1.0768086,1.0845729,1.2059435,1.3091474,1.1421692,1.3568107,1.153868,2.4829545
62,ID157,mase,0.07133962,0.29805472,0.13303094,0.10601507,0.23439819,0.3035352,0.47552466,1.7381536
63,ID158,mase,0.6218286,0.5849594,0.55906487,0.5784178,0.42291436,0.41825494,0.53325826,0.95053196
64,ID159,mase,0.34036684,0.3713422,0.47785148,0.47460678,0.6309393,0.6098463,0.8333864,2.0414534
65,ID16,mase,1.5453826,1.487832,1.5884596,1.6013476,1.5988642,1.7450126,1.8629806,2.4200675
66,ID160,mase,0.8172921,0.825212,0.75062436,0.7272673,0.66187525,0.64496464,0.6801304,0.7446038
67,ID161,mase,0.44193226,0.17899832,0.30657625,0.37667117,0.20324521,0.18230551,0.20894986,1.7895588
68,ID162,mase,2.0758905,2.092661,1.3213809,2.0862603,2.2446086,1.9564809,2.6827447,0.75376886
69,ID163,mase,2.120152,2.1468716,1.4070102,2.1105974,2.3650029,2.0137432,2.7274513,0.3829787
70,ID164,mase,2.4114044,2.3014925,2.3645997,2.178166,2.2689056,2.3686764,2.270704,3.0069637
71,ID165,mase,0.3120447,0.32395738,0.30270076,0.23953034,0.35594332,0.29634437,0.14569598,0.3997599
72,ID166,mase,2.074766,2.0469022,2.0550466,1.9357975,2.152923,2.0907958,2.1515584,1.9655173
73,ID167,mase,2.3482816,2.40426,2.4271145,2.4075289,2.5520728,2.55652,2.5373669,3.536042
74,ID168,mase,3.0989134,3.7955625,4.673731,4.7602434,5.6581526,2.9132707,19.319132,1.2620192
75,ID17,mase,0.60486776,0.4988295,0.5665652,0.64237154,0.49959317,0.42185536,0.42006162,0.93955517
76,ID173,mase,0.34997663,0.34382957,0.35669833,0.45413455,0.3767503,0.34234348,0.45867446,0.38770822
77,ID174,mase,0.27929997,0.30972704,0.3279098,0.3175161,0.40858626,0.42877835,0.32761553,1.0432191
78,ID175,mase,0.18846227,0.17699122,0.18377897,0.18434627,0.16470297,0.19667213,0.16370027,0.27427596
79,ID176,mase,2.3984456,2.2651637,2.335117,2.1327138,2.2147295,2.322625,2.2594395,3.3308551
80,ID177,mase,0.3144398,0.45630622,0.38574824,0.36123016,0.44333595,0.44317883,0.55114675,0.9008314
81,ID178,mase,1.0871687,1.1681869,1.1802046,1.0191722,1.6537565,1.128984,4.1175604,0.07614206
82,ID179,mase,0.23287144,0.4219215,0.5437263,0.5342497,0.6595983,0.20209306,2.8687315,0.5786026
83,ID18,mase,1.086,0.96606517,1.1813582,0.99388504,1.0858725,1.0314465,0.89965373,1.5177279
84,ID180,mase,0.2969755,0.2399341,0.25961134,0.1106563,0.2140217,0.13543418,0.34209174,1.535254
85,ID181,mase,2.9331002,2.779022,2.7185147,2.6867979,2.4472873,2.9881723,2.3406022,5.72165
86,ID182,mase,1.812086,1.7460744,1.5814536,1.0066668,2.0042267,1.8676648,1.1547027,2.7380283
87,ID183,mase,1.4827864,2.5909717,2.200342,1.489914,9.123,3.3713195,68.03953,2.999998
88,ID184,mase,1.1975359,1.4980574,1.4110044,1.2398292,1.2854671,1.310561,2.9378526,2.8151262
89,ID185,mase,1.0762869,0.6714676,0.6601772,0.6667692,0.6782663,0.88395166,0.6786337,2.4489794
90,ID186,mase,1.80939,1.9934955,1.253,1.0641098,1.8607957,1.5192932,1.029723,0.35714287
91,ID187,mase,1.6609361,1.5827125,1.5275913,1.597832,1.6698182,1.4641863,1.6324604,0.8241758
92,ID188,mase,3.3129044,3.5177875,4.261178,3.6175935,3.0255365,3.2055874,6.1441946,0.95864654
93,ID189,mase,0.22736472,0.25506136,0.17315732,0.103022166,0.31071264,0.16722795,0.45548454,0.37439597
94,ID19,mase,1.2178093,1.3739511,1.1193076,1.2668556,1.182073,1.1613079,1.704256,2.1662853
95,ID192,mase,2.5297258,2.5515625,2.147635,2.284849,2.8980024,2.7330852,2.4907055,0.91463417
96,ID193,mase,1.3301909,1.297622,1.1418258,1.368014,1.241861,1.4167126,1.2637124,1.374868
97,ID194,mase,0.29077315,0.39186227,0.2278218,0.445217,0.097698435,0.26106513,0.4021674,2.1226304
98,ID195,mase,5.4611955,5.7771564,5.066297,4.53149,6.68112,5.4208035,10.020002,2.10476
99,ID196,mase,0.76579297,0.96773505,0.7981611,0.9460245,0.8844158,0.7800842,2.3599033,0.33703357
100,ID197,mase,0.2824444,0.24359168,0.42427805,0.40636978,0.5302865,0.5644942,0.5101746,1.925
101,ID198,mase,0.3153183,0.40095827,0.028655661,0.12051045,0.3089202,0.16852562,0.5604914,1.1333333
102,ID199,mase,0.7406938,0.8813424,0.86591333,0.7739569,0.9751525,0.71877563,0.98077786,2.4128654
103,ID2,mase,1.0813634,0.92403716,0.9824067,0.74207807,0.7530882,1.0855302,1.4239719,1.233998
104,ID20,mase,2.6150596,2.627704,2.454877,2.3021743,2.7157712,2.599643,2.1578643,2.1860843
105,ID200,mase,3.1505048,3.2195544,3.110738,3.1863077,3.171629,3.1637168,4.0085135,5.0329757
106,ID201,mase,1.2705024,1.3580225,0.9363056,0.83579344,0.989107,0.922653,0.4716837,1.2861842
107,ID202,mase,0.25794104,0.10298898,0.07573271,0.07319642,0.053130895,0.24914485,0.64250916,0.69105685
108,ID21,mase,0.50124496,0.7377847,0.52642566,0.7219885,0.579973,0.5891954,1.5779078,0.5606472
109,ID22,mase,0.7844341,1.22731,0.8374149,0.68990356,0.6685794,0.6036915,2.459517,5.221981
110,ID23,mase,0.7326369,1.0272356,0.8176571,0.8669006,1.1336393,0.7986048,0.74192035,2.5647058
111,ID24,mase,1.5408722,1.4253141,1.5762169,1.3764821,1.4221925,1.3742529,1.5212741,3.026011
112,ID25,mase,1.3870565,1.2830337,1.418873,1.2390765,1.2802238,1.2370697,1.3694148,2.723943
113,ID26,mase,1.1815233,0.9678251,1.0896173,1.0167623,1.17781,1.1066389,1.0661602,2.1117053
114,ID28,mase,3.2168636,2.5387528,2.8662825,2.6758816,3.1153681,3.412306,1.3006395,3.0583684
115,ID29,mase,0.6431055,0.40434584,0.6107992,0.5464848,0.48445168,0.58342147,0.2950136,0.52228415
116,ID3,mase,2.2619894,2.0741243,2.1993186,2.0839922,1.924961,2.0738082,1.7917397,2.7211468
117,ID30,mase,2.1504917,2.234662,2.0791202,2.072371,2.1775293,2.101968,2.070667,1.7541614
118,ID31,mase,1.0537337,0.90903425,0.89614326,0.8970458,1.089705,1.0959615,0.8794986,1.3923999
119,ID32,mase,1.4746709,1.4752628,1.4547997,1.5207858,1.4966806,1.5030411,1.470125,0.9528595
120,ID33,mase,3.7789104,3.7587974,3.538951,2.937795,4.0642533,3.8509414,3.059111,3.9078948
121,ID34,mase,0.4617949,0.3746933,0.26542267,0.26336294,0.56659275,0.5662668,0.28141242,1.2067039
122,ID35,mase,0.5633385,0.57209456,0.7846901,0.7902277,0.95746756,1.0564288,1.2019911,2.2772276
123,ID36,mase,0.77111614,0.8484984,0.9712786,0.79867303,0.872319,0.8002145,0.11157962,0.5676745
124,ID37,mase,0.81026983,0.13801822,0.47487965,0.24679404,0.049368914,0.54601216,0.2977848,1.29101
125,ID38,mase,0.74937725,0.73936397,0.7852678,0.76529074,0.7938888,0.76177484,0.8448482,0.8505703
126,ID39,mase,0.41277942,0.40523505,0.40438098,0.33434457,0.4073531,0.36254963,0.37710252,0.9867602
127,ID4,mase,1.4038407,1.6030121,1.3186287,1.3206837,1.3745728,1.346441,1.9125946,3.28451
128,ID40,mase,1.7707453,1.9003394,1.5500386,1.701089,1.9272034,1.8120419,2.6721213,1.9982201
129,ID41,mase,0.15619592,0.21740246,0.19024372,0.19231732,0.3546169,0.36999723,0.2634958,1.448036
130,ID42,mase,1.734049,2.2117333,1.5321279,1.9476534,2.0079126,1.9876179,2.7726157,0.64435786
131,ID43,mase,0.53661615,0.9975255,0.47423026,0.7655842,0.80336297,0.82641464,1.3981193,1.6763848
132,ID44,mase,0.7879321,0.7521866,0.7315577,0.68526,0.7470917,0.645247,0.7250868,0.4166667
133,ID45,mase,0.29129595,0.8754814,0.9898717,0.9690657,1.3103842,0.40044856,7.5043683,0.5273433
134,ID46,mase,2.6269195,2.516198,2.1572356,2.4301076,2.688644,2.5522149,2.000192,1.2773722
135,ID47,mase,1.4380884,1.4326118,0.91018546,1.4566622,1.6709434,1.4254036,1.8533125,0.41269842
136,ID48,mase,0.8872633,0.6676858,0.7402086,0.7355987,0.48710823,0.55876523,0.7458882,1.3541666
137,ID49,mase,1.7906114,2.1919844,1.6172037,2.066936,1.92666,2.0260172,2.4985063,1.2055137
138,ID5,mase,1.2159216,1.3693181,1.1154075,1.2609274,1.1773317,1.1590201,1.6237307,2.166205
139,ID50,mase,0.2943991,0.24511832,0.40644893,0.4143332,0.3751882,0.4054198,0.3744377,1.0
140,ID51,mase,1.563269,1.5095226,1.4511178,1.6168934,1.5152038,1.4211879,2.087972,0.95744675
141,ID52,mase,1.7692518,1.8992597,1.7609131,1.7596257,1.8422139,1.9192415,1.1556101,3.28125
142,ID53,mase,0.83180135,0.9714205,1.1586756,0.9035031,0.9308539,0.9783693,1.5361513,1.7460316
143,ID54,mase,1.273449,1.4331466,1.7053844,1.5425745,1.3711745,1.3605078,2.1401472,2.242268
144,ID55,mase,4.217844,4.173363,4.1207023,4.1232514,4.128664,4.067219,3.6688545,2.923946
145,ID56,mase,0.5899638,0.7057713,0.70996827,1.0806366,0.732949,0.7857476,0.59371006,0.91397774
146,ID57,mase,1.5450617,1.4872037,1.5876728,1.6003702,1.5977178,1.7444911,1.8518577,2.420024
147,ID58,mase,1.6381116,1.5863398,1.790342,1.9329289,1.4265214,1.9648652,1.4317682,1.3606694
148,ID59,mase,0.50124496,0.7377847,0.52642566,0.7219885,0.579973,0.5891954,1.5779078,0.5606472
149,ID60,mase,2.140045,2.0943136,2.227856,2.2089388,2.2542818,2.2994697,2.1519532,2.8290734
150,ID61,mase,1.5412716,1.6147838,1.3654613,1.302163,1.5002031,1.3562819,1.5393149,0.6934673
151,ID62,mase,0.5925678,0.41588345,0.45591015,0.41129324,0.5630567,0.49258658,0.6106574,1.5276753
152,ID63,mase,2.6179955,3.0433223,2.7178843,2.853232,3.0876672,2.3672795,6.332643,0.21714157
153,ID64,mase,1.2224959,1.3003067,1.0663395,1.0382677,1.1401737,1.0708193,1.1943173,0.73684216
154,ID7,mase,1.2709144,1.1370932,1.2120935,1.1486948,1.2218766,1.2158436,1.2160293,1.8302919
155,ID71,mase,0.098972395,0.14567755,0.038100448,0.1038376,0.13278979,0.07128637,0.37858474,1.1241829
156,ID77,mase,0.1086724,0.027019572,0.14606035,0.18350832,0.19315282,0.20050646,0.48971218,1.3378868
157,ID78,mase,0.48240703,0.46726364,0.33522367,0.10285763,0.608163,0.43750256,0.6100202,0.22193076
158,ID79,mase,0.35131648,0.3470576,0.5043203,0.5293038,0.5953373,0.58775,0.8922871,1.9231812
159,ID8,mase,0.6031238,0.53648573,0.5362465,0.72781867,0.9691749,0.6747967,1.3867106,0.7216747
160,ID80,mase,0.3097931,0.29414406,0.47706208,0.4645934,0.61292285,0.6035835,0.77538306,1.8460575
161,ID81,mase,0.32622778,0.53632987,0.37137765,0.37478727,0.5164311,0.47338802,0.8669377,1.0375717
162,ID82,mase,0.96332335,1.0694692,1.0786722,1.0703992,1.245544,1.2564529,1.5302022,2.6438124
163,ID83,mase,1.1906723,1.3891165,1.3156621,1.2846774,1.453324,1.4980247,1.9228102,3.0711172
164,ID84,mase,0.4872088,0.5258473,0.46196944,0.6377974,0.4642961,0.6501333,0.49684486,1.6303631
165,ID85,mase,3.0969439,2.8578758,2.8059123,3.083644,2.8757067,2.822351,2.4171221,1.0492228
166,ID86,mase,5.053505,5.2789035,4.72379,4.9966326,4.966295,4.9510484,5.725501,6.216418
167,ID87,mase,0.6476643,0.68559295,0.4186768,0.3584221,0.3915511,0.350716,0.37162027,1.1665987
168,ID88,mase,1.3776411,1.6578195,1.0580568,1.4274571,1.513647,1.4675338,2.12701,1.1045752
169,ID89,mase,1.056309,1.1360624,1.042488,1.2138165,0.99102247,1.0450056,0.7563429,0.688405
170,ID9,mase,1.4864143,1.4437925,1.2610978,1.2426262,1.5630841,1.4996619,1.4105588,2.6258903
171,ID90,mase,0.772445,0.57712305,0.6535053,0.67827207,0.57669264,0.6357167,1.3172776,2.0514135
172,ID99,mase,0.6678381,0.6844302,0.6498024,0.6005424,0.70628226,0.64025426,0.75441283,0.44457856
173,ID0,smape,0.3078984,0.29703897,0.31158662,0.32620704,0.37377453,0.33664596,0.47511494,0.582232
174,ID1,smape,0.03328876,0.03010969,0.03032551,0.022785872,0.032698065,0.033747897,0.033163797,0.05035425
175,ID10,smape,0.066475905,0.05998689,0.06363596,0.060595073,0.064044274,0.063823655,0.06393531,0.0952381
176,ID101,smape,0.030830367,0.03222812,0.034133084,0.032340698,0.0388055,0.040286534,0.031805232,0.08416291
177,ID102,smape,0.009791652,0.013647962,0.01214843,0.014896739,0.014523771,0.0128202,0.022530604,0.038541503
178,ID103,smape,0.012456587,0.025821744,0.012478573,0.018825497,0.019919708,0.022231394,0.034674555,0.07479355
179,ID104,smape,0.02098254,0.028631901,0.026488522,0.022232281,0.026012018,0.026542095,0.051702872,0.09579012
180,ID105,smape,0.0084420405,0.0092881005,0.0049607204,0.0075546335,0.006987339,0.0064157364,0.017554626,0.047724474
181,ID107,smape,0.0016062082,0.008630479,0.0054738997,0.00248442,0.007879018,0.010432805,0.01277914,0.06490578
182,ID108,smape,0.03545709,0.030539116,0.031975828,0.023053415,0.030622177,0.038132317,0.036820136,0.039282326
183,ID109,smape,0.30942893,0.30718964,0.308634,0.3005008,0.30869356,0.3120455,0.29565358,0.308668
184,ID110,smape,0.046105105,0.059481323,0.049222916,0.0466889,0.027257856,0.06871182,0.05213365,0.025547445
185,ID111,smape,0.039635405,0.034211975,0.044368874,0.043677658,0.038119763,0.043630227,0.04758656,0.063951194
186,ID112,smape,0.016854763,0.017759347,0.020042945,0.0195408,0.024194697,0.02338022,0.02679641,0.0619185
187,ID113,smape,0.06969317,0.07132628,0.07126598,0.078867964,0.06815366,0.073083475,0.1301674,0.09106314
188,ID114,smape,0.03404763,0.030688092,0.034884475,0.038228538,0.033956606,0.048072536,0.083732784,0.092621416
189,ID115,smape,0.022679573,0.015511105,0.018561915,0.016240612,0.010743681,0.0069665187,0.011688508,0.031229775
190,ID116,smape,0.0030557588,0.0038370746,0.00042397584,0.0021618537,0.002096485,0.0011518492,0.0071996953,0.027297128
191,ID117,smape,0.0032788343,0.00521183,0.0042593796,0.002451663,0.0066294475,0.005440847,0.011159854,0.025651325
192,ID118,smape,0.00540242,0.0069558183,0.0018205203,0.0038626343,0.0006747828,0.00047233858,0.004883437,0.02690771
193,ID119,smape,0.006220255,0.0057871826,0.0038665587,0.004923128,0.0005886937,0.00060327357,0.0055959187,0.036951285
194,ID12,smape,0.010409499,0.0115817,0.0069217994,0.004865859,0.010760096,0.008855211,0.008285902,0.008152089
195,ID120,smape,0.009554177,0.012151159,0.012683909,0.011316356,0.017498177,0.017708544,0.017124305,0.06325111
196,ID121,smape,0.007969881,0.010292821,0.008662425,0.008611717,0.0153744975,0.007676137,0.052185863,0.009761629
197,ID122,smape,0.002617078,0.001931455,0.0059418064,0.0076099364,0.004564414,0.0060804216,0.012127823,0.028697021
198,ID123,smape,0.0032125302,0.002914221,0.000663421,0.0030428513,0.0043620896,0.004491285,0.006190856,0.041628893
199,ID124,smape,0.015151791,0.010819379,0.011871355,0.010276814,0.013930438,0.01226474,0.018784313,0.025256462
200,ID125,smape,0.012290919,0.009097198,0.008630764,0.0111414585,0.01069882,0.0129428385,0.050385237,0.0057345387
201,ID126,smape,0.020757632,0.020884043,0.023301736,0.02539272,0.022020508,0.026294917,0.02225221,0.04933955
202,ID127,smape,0.003978483,0.0031277882,0.007903089,0.008552109,0.008171907,0.008638384,0.013208928,0.033285584
203,ID128,smape,0.00878432,0.009262843,0.0122357365,0.012126351,0.015833022,0.0152722085,0.021087382,0.04991401
204,ID129,smape,0.03199813,0.037845813,0.032652415,0.031124521,0.03671135,0.036738716,0.039983153,0.101796746
205,ID13,smape,0.033227306,0.032400236,0.03280357,0.037705813,0.030067801,0.025852647,0.02944646,0.04483328
206,ID130,smape,0.017687013,0.019000843,0.02044024,0.019494325,0.025111308,0.02578868,0.018636638,0.06615961
207,ID131,smape,0.0049702423,0.006051221,0.0011234746,0.0028092,0.0024289987,0.0014587317,0.006096094,0.01961017
208,ID132,smape,0.0062359823,0.008037095,0.0045890165,0.006754455,0.0022842053,0.0032594595,0.0032140587,0.025321888
209,ID133,smape,0.0024934483,0.0042535774,0.002215985,0.0026637376,0.0014533483,0.0014281758,0.006608694,0.020475017
210,ID134,smape,0.10453074,0.09341035,0.09824687,0.082554325,0.08526367,0.09079434,0.6624471,0.49095732
211,ID135,smape,0.015524438,0.020563185,0.009547221,0.015094437,0.018636681,0.016989795,0.031085795,0.034888104
212,ID136,smape,0.0235435,0.023156999,0.022995269,0.017498916,0.027584175,0.024202535,0.019274931,0.010413412
213,ID137,smape,0.01576478,0.015706984,0.014001207,0.013960279,0.010655598,0.010297175,0.01328511,0.03155841
214,ID138,smape,0.026786784,0.029982783,0.02603177,0.023660583,0.030299768,0.03359966,0.02612867,0.09552927
215,ID139,smape,0.06680241,0.06702892,0.06663771,0.061862905,0.07197465,0.06840387,0.07303062,0.055762593
216,ID14,smape,0.027600648,0.03193552,0.030894987,0.031805594,0.02830714,0.030667348,0.027511748,0.016997293
217,ID140,smape,0.104619935,0.10568095,0.07461394,0.10451905,0.11127565,0.10202757,0.07972997,0.017534524
218,ID141,smape,0.049001094,0.04629534,0.039000895,0.050865844,0.04780065,0.046638515,0.042308234,0.025816295
219,ID142,smape,0.009923911,0.010238245,0.00807477,0.005233175,0.011901058,0.0078065917,0.009505929,0.012078978
220,ID143,smape,0.011251112,0.010023168,0.008943297,0.009229945,0.004718581,0.0036626356,0.008660277,0.036823444
221,ID144,smape,0.024397012,0.020146044,0.022779077,0.025213216,0.019398423,0.019296452,0.017233305,0.0455164
222,ID145,smape,0.011369207,0.012315279,0.00833853,0.0071175816,0.0119683575,0.009806257,0.004728869,0.008818438
223,ID146,smape,0.02334781,0.022961337,0.022799574,0.017303165,0.027388576,0.024006877,0.019079324,0.01021759
224,ID147,smape,0.0043979394,0.005278158,0.0029146012,0.0017100354,0.006262422,0.0040699216,0.01068043,0.0122858565
225,ID148,smape,0.011477929,0.011533492,0.010156319,0.0060056727,0.014890774,0.011400741,0.010775801,0.0035627964
226,ID149,smape,0.017472997,0.01788152,0.01569932,0.012559073,0.019652054,0.016368262,0.013718256,0.003876799
227,ID15,smape,0.08882469,0.08559029,0.1013389,0.090941235,0.088637024,0.08866323,0.08556188,0.18607293
228,ID150,smape,0.007703659,0.007375274,0.0064176163,0.0017999938,0.011434046,0.007993769,0.011828817,0.0039716954
229,ID151,smape,0.013630387,0.014119835,0.011336997,0.008176513,0.016470686,0.013011649,0.012157542,0.0037054815
230,ID152,smape,0.019555343,0.024540704,0.031951983,0.03498728,0.038667794,0.026133118,0.21714953,0.033468068
231,ID153,smape,0.019308079,0.04884675,0.055944666,0.050139956,0.051828753,0.014013577,0.1605812,0.07873299
232,ID154,smape,0.028075777,0.027488481,0.019789746,0.02660883,0.031943254,0.025635982,0.03677781,0.025241546
233,ID155,smape,0.018215897,0.018209128,0.008999933,0.016030466,0.018730074,0.016847493,0.037304074,0.017585896
234,ID156,smape,0.020757632,0.020884043,0.023301736,0.02539272,0.022020508,0.026294917,0.02225221,0.04933955
235,ID157,smape,0.0028456594,0.011849878,0.0052932072,0.0042522703,0.009305965,0.012067236,0.019147197,0.07460907
236,ID158,smape,0.019657293,0.01858427,0.017753538,0.018336385,0.013510615,0.013365176,0.016963119,0.03185969
237,ID159,smape,0.0080258865,0.008721331,0.011268767,0.011213526,0.014918666,0.0144130215,0.019815924,0.05004563
238,ID16,smape,0.08160586,0.07830362,0.08406206,0.084785745,0.084676266,0.09323535,0.10005741,0.13466498
239,ID160,smape,0.022168115,0.022445632,0.020436905,0.019803137,0.018091118,0.017631926,0.018573008,0.021232331
240,ID161,smape,0.01164896,0.0047369692,0.008113172,0.009958845,0.005406358,0.0048464756,0.0055725975,0.049964532
241,ID162,smape,0.057082605,0.057858367,0.037964724,0.057663884,0.061339404,0.05448703,0.072759025,0.021234803
242,ID163,smape,0.06786596,0.06900029,0.04698627,0.067969196,0.07471819,0.06525595,0.08579944,0.012472858
243,ID164,smape,0.18052292,0.17384627,0.17763405,0.16634485,0.17196766,0.17795563,0.1725341,0.21347962
244,ID165,smape,0.018976033,0.019801915,0.018456182,0.014667002,0.02171005,0.018124526,0.009008767,0.025524862
