,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,ID1,mase,0.43692392,0.4773096,0.37251887,0.38526472,0.3269884,0.40985823,0.98898524,1.3309436
1,ID10,mase,1.4990089,1.232378,1.1869582,1.1988939,1.1857367,1.1866174,2.330466,2.1313908
2,ID100,mase,0.56997365,0.51171654,0.4485781,0.5242794,0.5129508,0.43480295,0.40512967,0.6221448
3,ID101,mase,0.47568837,0.5786762,0.6137563,0.54912174,0.48542377,0.47733137,1.2462813,0.89518845
4,ID102,mase,0.9482866,1.0773844,1.3675257,1.1428101,0.9579365,0.8240466,1.3503258,1.1054027
5,ID103,mase,0.5831941,0.55388695,0.52054346,0.5229062,0.58279395,0.5371997,0.9635689,0.7836867
6,ID104,mase,1.071724,0.7255028,0.8402535,0.86989737,0.89545447,0.79657817,1.195528,1.0984397
7,ID105,mase,1.0337839,0.61700815,0.74268985,0.7408563,0.80655134,0.6853731,1.1365534,0.99127084
8,ID106,mase,0.34280026,0.37608466,0.42619362,0.35169014,0.317052,0.4030724,0.45395252,0.4424203
9,ID107,mase,1.3627051,0.8027898,0.8807015,1.0350143,0.9172866,0.9582025,1.0610805,1.1263956
10,ID109,mase,1.4326341,1.0842936,1.1109648,1.1620252,1.1973126,1.2549487,1.1301559,1.3157855
11,ID11,mase,0.9261775,0.8683732,0.7426625,0.81289893,0.84106326,0.7503078,0.7109409,1.0275849
12,ID110,mase,1.4422824,1.6536965,1.2704258,1.3838072,0.94905937,1.358481,0.58061194,1.0465004
13,ID111,mase,2.7872307,2.871608,2.6715124,2.7441905,2.892634,2.9138422,3.7048354,3.4543633
14,ID112,mase,0.7295032,0.746801,0.59266037,0.71640724,0.53723484,0.6565421,1.4356467,1.8122567
15,ID113,mase,0.58486277,0.67120165,0.50217104,0.63828784,0.4865885,0.5971131,1.2411083,1.6487256
16,ID114,mase,0.77650344,0.82805187,0.7304401,0.76301336,0.66730267,0.7657626,2.1938498,2.682198
17,ID115,mase,0.2813027,0.29814744,0.2694606,0.29962623,0.2709093,0.30823237,0.5013296,0.6967881
18,ID116,mase,0.6872466,0.87356883,0.89072555,0.8855176,0.82107794,0.92759705,0.55162716,0.56888604
19,ID117,mase,1.104498,1.615272,1.3889859,1.510784,1.2015165,1.5518535,0.8725296,1.1275458
20,ID118,mase,0.69772243,0.8547148,0.62661034,0.68653697,0.6049469,0.7374102,3.2891717,3.9492388
21,ID119,mase,0.61740243,0.6449188,0.5240639,0.5987054,0.4826975,0.55759174,1.604799,2.0553684
22,ID12,mase,1.0117819,0.8837856,0.77550983,0.8485703,0.7160049,0.8380258,1.044444,0.9054125
23,ID120,mase,0.24446478,0.24398376,0.2244216,0.23648359,0.22609285,0.27097476,0.43440193,0.32082865
24,ID121,mase,0.43944296,0.46314096,0.34339404,0.43058318,0.29591885,0.4360278,1.2379146,1.612157
25,ID122,mase,0.46189052,0.5183263,0.5420214,0.5565337,0.5792899,0.5595329,0.5791148,0.72865075
26,ID123,mase,0.43944296,0.46314096,0.34339404,0.43058318,0.29591885,0.4360278,1.2379146,1.612157
27,ID124,mase,0.37363878,0.48889622,0.29101175,0.4181625,0.41139472,0.3707959,1.9713761,2.326119
