,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,ID0,mase,1.7964268,1.8885533,1.6434501,1.8436236,1.9322788,1.4550589,1.6523423
1,ID1,mase,0.6962585,0.8076004,1.3073977,0.5773613,0.6739903,1.0638145,0.6560234
2,ID10,mase,1.5576017,1.4485174,1.3798989,1.5673816,1.7607132,1.2243276,0.50213987
3,ID100,mase,0.80626357,0.7112295,1.4864349,0.9062925,0.90220004,1.3646288,1.322672
4,ID101,mase,0.7781242,0.7229081,1.7964545,0.8048622,0.86031395,1.6661856,0.85678566
5,ID102,mase,0.69260216,0.7548458,0.579499,1.1520768,1.0847676,0.56684846,0.59913737
6,ID103,mase,1.337694,1.2642912,0.9171648,1.4389545,1.3640355,0.9361732,1.0389642
7,ID104,mase,1.0844373,1.0415069,0.806208,1.0631778,1.1555383,1.1194226,1.5041574
8,ID105,mase,0.5410619,0.6188553,0.5802385,0.5628386,0.56159693,0.5881042,0.49615568
9,ID106,mase,0.4995154,0.48627385,0.49282274,0.49457312,0.49011645,0.48630738,0.49196902
10,ID107,mase,0.5422727,0.5831809,0.57286096,0.5858903,0.5789359,0.53784686,0.9829676
11,ID108,mase,0.7953302,0.7475626,0.488051,0.9680706,0.8232332,0.35428634,0.57120776
12,ID109,mase,0.88536066,0.8068366,1.5096396,0.5724402,0.625838,1.0354927,0.7931279
13,ID11,mase,0.7162753,0.7253284,0.44601664,0.79443663,0.72288114,0.43456468,1.0710356
14,ID110,mase,0.77634925,0.67688936,1.0226403,1.1427346,0.98462427,0.64367515,0.89296454
15,ID111,mase,0.37712544,0.3460494,0.82601875,0.366967,0.40518552,0.8525381,0.3119252
16,ID112,mase,0.94008034,0.8975613,0.7573773,1.1492783,0.9904843,0.75229466,0.60887223
17,ID113,mase,0.65507424,0.6599577,0.7525566,0.6658145,0.66457695,0.8124502,0.6879804
18,ID114,mase,0.68410885,0.7989479,1.034221,0.5531526,0.64268625,1.1625013,0.60522294
19,ID115,mase,0.9005017,0.77927464,1.1442562,1.0191271,0.8386141,2.3355732,0.9737069
20,ID116,mase,0.20330721,0.25471747,0.893602,0.16743708,0.19620255,0.8015687,0.4190104
21,ID117,mase,0.37662792,0.38095763,0.5553179,0.6544411,0.5700804,0.3514107,0.17705764
22,ID118,mase,0.7093195,0.7093091,0.2140246,1.0127103,0.9310497,0.3651641,0.756469
23,ID119,mase,0.35267115,0.46645495,0.3355778,0.7441368,0.6738735,0.35519418,0.5553835
24,ID12,mase,0.6619521,0.8602562,1.2045617,0.727848,0.64611584,0.97658074,0.45154724
25,ID120,mase,0.28079677,0.2514836,0.5043122,0.25417757,0.21884584,0.2831167,0.31206876
26,ID121,mase,0.17669435,0.25227043,0.2635576,0.36055198,0.32288215,0.20857695,0.41808626
27,ID122,mase,0.43770015,0.36936423,0.09381918,0.5578147,0.52733815,0.1752893,0.3971962
28,ID123,mase,0.17636439,0.16547725,0.34481904,0.21001959,0.19589105,0.2503398,0.3068764
29,ID124,mase,1.3092474,1.17168,0.38770348,1.4966047,1.4345913,0.56548166,2.8403656
30,ID125,mase,0.649554,0.5526174,0.37187678,0.9764336,0.84336096,0.30645174,0.85512894
31,ID126,mase,0.44517964,0.4282552,0.5298187,0.4396771,0.45319092,0.4500804,0.44355124
32,ID127,mase,0.27455467,0.28581527,0.13488813,0.3890021,0.3655376,0.19875948,0.5415231
33,ID128,mase,0.4690504,0.54876983,0.8908201,0.580313,0.4931856,0.6498559,1.3863121
34,ID129,mase,0.6010106,0.7031831,1.1199105,0.6264759,0.61391723,0.95034635,1.0529821
35,ID13,mase,0.43933553,0.40965447,0.38210493,0.35692868,0.31548822,0.23916353,0.8026555
36,ID130,mase,0.44469425,0.4433508,0.74325097,0.4366046,0.39298734,0.6318404,1.029827
37,ID131,mase,0.07031923,0.07562566,0.12342823,0.15324062,0.08388302,0.12163602,0.17500836
38,ID132,mase,0.3375084,0.30251184,0.3053098,0.32696128,0.36768475,0.23572928,0.57763696
39,ID133,mase,1.14215,1.1233971,0.48654732,1.4804796,1.423994,0.37028414,0.8791195
40,ID134,mase,0.20522389,0.20835456,0.44941097,0.20160533,0.22611836,0.34530404,0.31434572
41,ID135,mase,0.94629985,0.95026183,0.7018894,1.6150651,1.3262995,0.47443038,0.6894208
42,ID136,mase,0.80417216,0.99544305,0.7014061,1.3103081,1.1860733,0.9454471,0.9007972
43,ID137,mase,0.9645358,0.8811864,0.54856604,1.2780834,1.1378994,0.41809005,1.1285367
44,ID138,mase,0.32972258,0.3291287,0.30194154,0.50141376,0.4970073,0.19540669,0.46416166
45,ID139,mase,0.42961815,0.55172265,0.36675015,0.713415,0.6345667,0.29935175,1.0228814
46,ID14,mase,0.62988025,0.47642735,0.718869,0.47433075,0.478827,0.43279308,1.0370115
47,ID140,mase,1.0429244,0.8443467,0.47761866,1.3372359,1.2090137,0.47720304,0.9473059
48,ID141,mase,0.8984187,0.88085526,0.46458328,1.2191907,1.1306077,0.5663518,0.95985085
