,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,ID1,mase,0.23850821,0.21828854,0.24348179,0.40213704,0.27598807,0.21522531,1.3309436
1,ID10,mase,1.6251842,1.4440675,1.5210594,1.582537,1.5304801,1.9450424,2.1313908
2,ID100,mase,0.49001458,0.602413,0.57953733,0.43723056,0.40518597,0.38780633,0.6221448
3,ID101,mase,0.9562324,0.8563894,0.8646616,0.7858781,0.8399302,1.1956292,0.89518845
4,ID102,mase,1.8757538,1.0804489,1.355245,0.7914046,1.2478191,2.3551838,1.1054027
5,ID103,mase,0.5317688,0.6988475,0.49953598,0.7840767,0.67068356,0.70370775,0.7836867
6,ID104,mase,1.0597253,1.069058,1.0689368,0.8604776,0.90738505,1.1987615,1.0984397
7,ID105,mase,0.92260695,0.9230582,0.9366836,0.77969784,0.82646614,1.1403118,0.99127084
8,ID106,mase,0.5895625,0.47661316,0.58526856,0.3954517,0.46365747,0.8101403,0.4424203
9,ID107,mase,0.97184575,0.9957789,0.9103716,1.081603,0.91532135,1.0542638,1.1263956
10,ID109,mase,1.1815008,1.0935138,1.1476005,1.2111613,1.153924,1.1766843,1.3157855
11,ID11,mase,0.7170314,0.8321583,0.80299956,0.7621616,0.75522715,0.66977847,1.0275849
12,ID110,mase,0.48548585,0.6569574,0.5459289,0.3332493,0.42479765,0.5849974,1.0465004
13,ID111,mase,2.502806,2.9622838,2.7111003,3.2860613,2.8866313,2.1745713,3.4543633
14,ID112,mase,0.71985286,0.74192107,0.753414,0.70468354,0.68787706,0.82961327,1.8122567
15,ID113,mase,0.6069203,0.61910164,0.6339219,0.56397057,0.5640772,0.7249332,1.6487256
16,ID114,mase,0.8164217,0.78918177,0.791357,0.8162018,0.85915357,0.84986657,2.682198
17,ID115,mase,0.24205431,0.2558828,0.24715218,0.24072897,0.24442373,0.2662414,0.6967881
18,ID116,mase,0.9145535,1.100249,1.0411819,0.955493,0.9364279,1.0080526,0.56888604
19,ID117,mase,1.4152265,1.5334904,1.4928958,1.3200499,1.3574166,1.6838797,1.1275458
20,ID118,mase,1.065031,1.2668445,1.2131886,1.4381388,1.3324969,0.7842725,3.9492388
21,ID119,mase,0.7521266,0.7357843,0.76826966,0.7119528,0.7419405,0.82417494,2.0553684
22,ID12,mase,1.0011959,0.93686604,0.9004333,0.937043,0.94491285,1.1883872,0.9054125
23,ID120,mase,0.4143091,0.36044434,0.40329713,0.37453666,0.39393792,0.4427677,0.32082865
24,ID121,mase,0.5798789,0.50194395,0.53482467,0.5285402,0.5477168,0.5379181,1.612157
25,ID122,mase,0.7910055,0.85029656,0.8185107,0.7637664,0.7815169,0.8273104,0.72865075
