,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,ID0,mase,0.60612524,0.69393945,0.6004846,0.58293766,0.6442523,0.8580385,2.0234146
1,ID1,mase,0.852004,0.6334854,0.37608114,0.50605667,0.5674099,0.8735603,1.7774295
2,ID10,mase,1.21814,1.1170214,1.110638,1.0875564,1.0938265,1.0806607,1.8304552
3,ID101,mase,3.084812,2.8217096,3.299327,2.8969848,2.985879,6.5066714,7.6812987
4,ID102,mase,0.7598386,0.663521,0.9482919,0.7613927,0.7690107,1.2381485,1.6502922
5,ID103,mase,0.8053865,0.81790924,0.83120376,0.81270015,0.7543253,1.07266,2.0384614
6,ID104,mase,0.88065404,0.9332431,0.92097926,0.8996266,0.83842313,2.6944892,3.302027
7,ID105,mase,0.47893646,0.4483809,0.47615033,0.44476157,0.37291536,0.8061003,1.8073021
8,ID107,mase,0.4619526,0.36941212,0.36181808,0.32555777,0.27517104,1.8188936,2.9213116
9,ID108,mase,0.46971688,0.5572695,0.5840747,0.5623103,0.51754683,0.52731323,0.79044586
10,ID109,mase,4.2786283,4.1868405,4.021834,4.106368,4.1340394,4.1586432,4.5462613
11,ID110,mase,0.6665157,0.79361284,1.1086535,1.1112002,0.93938136,1.072793,0.49122807
12,ID111,mase,1.0317048,1.1246811,1.2681664,1.1553726,1.156069,1.2980615,1.6375946
13,ID112,mase,0.9131946,0.89181787,1.166691,0.9611716,0.9925558,2.180003,2.897561
14,ID113,mase,0.81877553,0.87550175,0.9465296,0.90604055,0.8874007,1.2277792,0.9585925
15,ID114,mase,0.8790109,0.9659542,1.1101949,0.99898577,0.9867096,2.2406127,2.2757685
16,ID115,mase,0.98008776,1.2059397,0.9318564,1.1653355,1.1208913,1.9773264,1.4956268
17,ID116,mase,0.21238266,0.08695854,0.3966242,0.1884151,0.19110788,1.0363119,1.3096288
18,ID117,mase,0.44661713,0.29688397,0.43441048,0.25710747,0.21460153,1.0687939,1.3030236
19,ID118,mase,0.106159076,0.054875188,0.19692709,0.05379207,0.094623044,0.8577996,1.0729381
20,ID119,mase,0.17553659,0.19137141,0.09192118,0.10997359,0.08681117,1.2847042,1.7068273
21,ID12,mase,0.09072629,0.047005296,0.047247134,0.027101584,0.016866185,0.09239102,0.11320755
22,ID120,mase,0.5036573,0.40493307,0.6548987,0.4509719,0.49840328,1.9774768,2.8591032
23,ID121,mase,0.16622122,0.05064532,0.35728267,0.21472324,0.17269701,0.66469735,0.43619797
24,ID122,mase,0.265042,0.35336518,0.6220714,0.44726226,0.44219148,1.0622011,1.1764195
25,ID123,mase,0.18246365,0.070317194,0.22856517,0.007053067,0.046746183,1.4640875,2.0938842
26,ID124,mase,0.33643943,0.27807313,0.36627668,0.28677496,0.24449801,0.1854511,0.602953
27,ID125,mase,0.5938726,0.75587046,0.77547354,0.75188947,0.6901553,0.94952136,0.16764669
28,ID126,mase,1.3303261,1.3870897,1.7086563,1.5034469,1.4938681,2.800725,2.4829545
29,ID127,mase,0.5344037,0.65614074,1.1188024,0.80418783,0.8055523,2.1442246,2.4201362
30,ID128,mase,0.51966137,0.52182263,0.7958876,0.5945137,0.6174693,1.7497579,2.2648525
31,ID129,mase,1.0972757,0.89976406,1.0649902,0.9041391,0.96761173,2.6067355,3.544681
32,ID13,mase,1.0421411,1.1347771,1.1511462,1.1799128,1.1995822,1.0999191,1.4522916
33,ID130,mase,0.89599764,0.8342726,1.0794431,0.8934701,0.92491126,2.336682,2.8455555
34,ID131,mase,0.22795017,0.06011208,0.4969104,0.20962766,0.19856551,1.1456374,1.3034129
35,ID132,mase,0.15607232,0.16382626,0.15858144,0.19959494,0.23893414,0.7757907,1.029176
