,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,ID0,mase,0.60612524,0.58121884,0.6012813,0.76674736,0.80308,1.0162659,2.0234146
1,ID1,mase,0.852004,0.4664652,0.8141024,0.09127133,0.48050055,0.34749064,1.7774295
2,ID10,mase,1.21814,1.0928421,1.0763294,1.1230171,1.1591734,1.1785846,1.8304552
3,ID101,mase,3.084812,2.8024545,1.6552294,2.9043586,2.8890247,6.188008,7.6812987
4,ID102,mase,0.7598386,0.7594066,0.5231937,0.98891616,0.8152175,1.44384,1.6502922
5,ID103,mase,0.8053865,0.7808427,0.70999146,0.7029988,0.64154696,1.2150937,2.0384614
6,ID104,mase,0.88065404,0.8588844,0.78591925,0.733672,0.70653206,2.6448934,3.302027
7,ID105,mase,0.47893646,0.41225386,0.7573296,0.37352455,0.28178343,0.9893745,1.8073021
8,ID107,mase,0.4619526,0.2982734,0.75336,0.26534548,0.2006054,1.7454194,2.9213116
9,ID108,mase,0.46971688,0.54491615,0.510672,0.51226765,0.4620257,0.64949226,0.79044586
10,ID109,mase,4.2786283,4.0772552,4.2763524,3.958141,4.0753636,3.861703,4.5462613
11,ID110,mase,0.6665157,1.148408,0.99842966,0.85590994,0.81132776,1.05089,0.49122807
12,ID111,mase,1.0317048,1.150255,0.88035405,1.4250257,1.1987904,1.4025989,1.6375946
13,ID112,mase,0.9131946,0.9342369,0.37974057,1.0643895,0.9970173,2.2196646,2.897561
14,ID113,mase,0.81877553,0.9187979,0.7783667,1.0001388,0.9136853,1.2239871,0.9585925
15,ID114,mase,0.8790109,1.0070596,0.6665667,1.1276207,1.0246292,2.1837928,2.2757685
16,ID115,mase,0.98008776,1.1898757,1.8640888,1.1991329,1.1825129,1.6205983,1.4956268
17,ID116,mase,0.21238266,0.18400458,0.38036314,0.4247846,0.2409036,1.167083,1.3096288
18,ID117,mase,0.44661713,0.24475183,0.39040312,0.48961088,0.2687874,1.1873622,1.3030236
19,ID118,mase,0.106159076,0.0651289,0.47477013,0.2008289,0.08850904,0.8787441,1.0729381
20,ID119,mase,0.17553659,0.14532158,0.7206093,0.08187198,0.12561232,1.2384967,1.7068273
21,ID12,mase,0.09072629,0.025386512,0.1693817,0.09017747,0.02112598,0.16699244,0.11320755
22,ID120,mase,0.5036573,0.40942276,0.15038492,0.47612727,0.46972987,1.936105,2.8591032
23,ID121,mase,0.16622122,0.10372823,0.49026808,0.2635705,0.03890072,0.5386708,0.43619797
24,ID122,mase,0.265042,0.45003167,0.022581307,0.67389125,0.4949929,1.2080319,1.1764195
25,ID123,mase,0.18246365,0.034441132,0.6604775,0.10204398,0.0708431,1.4043958,2.0938842
26,ID124,mase,0.33643943,0.30402747,0.23034592,0.5646158,0.28148478,0.35324836,0.602953
27,ID125,mase,0.5938726,0.7096069,0.62470603,0.63057786,0.5666626,0.8731918,0.16764669
28,ID126,mase,1.3303261,1.4930898,0.90742785,1.6657057,1.500458,2.7621586,2.4829545
29,ID127,mase,0.5344037,0.80128455,0.070624,1.1862406,0.89008266,2.2904003,2.4201362
30,ID128,mase,0.51966137,0.57881105,0.08764575,0.7319775,0.64249533,1.7974422,2.2648525
31,ID129,mase,1.0972757,0.85853934,0.41583577,0.7958536,0.8999277,2.5723429,3.544681
32,ID13,mase,1.0421411,1.1910049,1.2340909,1.2077935,1.2008448,1.0233091,1.4522916
33,ID130,mase,0.89599764,0.85293305,0.32177898,0.91592544,0.88511395,2.2485538,2.8455555
34,ID131,mase,0.22795017,0.21918125,0.5539782,0.62786776,0.3023292,1.3860145,1.3034129
35,ID132,mase,0.15607232,0.2076706,0.5221811,0.19539742,0.21768358,0.8298206,1.029176
36,ID133,mase,0.27701417,0.4926314,0.49629912,1.0579548,0.5983067,1.940832,1.7207462
37,ID134,mase,0.8893939,1.0338776,1.041734,0.9120815,0.92513055,1.8807613,3.1866133
38,ID135,mase,0.6013653,0.5867272,0.56385314,0.5548714,0.47458377,0.7185425,0.8353081
39,ID136,mase,0.60346216,0.35766426,0.73369896,0.30601284,0.35018575,0.45705703,0.35698783
40,ID137,mase,0.5026533,0.50258183,0.928188,0.43509907,0.47332007,0.4220598,1.0893016
41,ID138,mase,0.715829,0.542403,0.48642626,0.47908595,0.5186614,1.6925787,2.3620977
42,ID139,mase,1.5495518,1.3713403,1.6684736,1.1868368,1.3740902,1.1539062,1.3930285
43,ID14,mase,0.71777844,0.8463553,0.8727946,1.0484694,0.7933976,0.8138992,0.4299994
44,ID140,mase,3.2723677,3.3007329,3.658068,3.1762881,3.2732532,2.1940613,0.5714286
45,ID141,mase,2.356087,2.528678,3.0687551,2.5300386,2.493821,1.7596049,1.0826771
46,ID142,mase,0.36602408,0.11749138,0.81982905,0.35481873,0.028603742,1.1849643,0.8503401
47,ID143,mase,0.39663172,0.41869834,0.959106,0.3727602,0.39038056,1.0371102,1.574074
48,ID144,mase,0.7178129,0.8550843,1.1909045,0.89883226,0.83189005,0.36417583,1.1627907
49,ID145,mase,0.56121594,0.37354174,0.996582,0.3584141,0.41432744,0.86977595,0.65575624
50,ID146,mase,0.59594005,0.3505669,0.7259519,0.2990047,0.3431013,0.4497879,0.3498916
51,ID147,mase,0.38175023,0.31928405,0.25624567,0.637393,0.34025696,1.0021544,0.6132707
52,ID148,mase,0.30350164,0.18185756,0.4654339,0.28504568,0.12844962,0.56366706,0.15455092
53,ID149,mase,0.45480385,0.2596944,0.65205556,0.107180245,0.23923978,0.23151843,0.13126473
54,ID15,mase,1.0113502,1.0368773,1.0639398,1.0678939,1.0900663,0.97695243,1.8256366
55,ID150,mase,0.40283203,0.27236527,0.29629,0.5992497,0.28153208,0.86258155,0.20503615
56,ID151,mase,0.33689052,0.19374692,0.518944,0.21935055,0.1647589,0.40234095,0.14474365
57,ID152,mase,0.392512,0.3261826,0.51298094,0.44584012,0.4236943,0.3131082,0.46729
58,ID153,mase,1.5727026,2.049282,3.0739474,2.7225215,2.634345,1.2337917,2.8177965
59,ID154,mase,1.5921211,1.6004609,1.9941441,1.4711583,1.3581281,1.9105654,1.3285024
60,ID155,mase,1.3237684,1.463908,1.3428959,1.3440742,1.2068747,1.7673609,0.8336815
61,ID156,mase,1.3303261,1.4930898,0.90742785,1.6657057,1.500458,2.7621586,2.4829545
62,ID157,mase,0.28937322,0.30934483,0.6087311,0.35199925,0.27257112,0.9028141,1.7381536
63,ID158,mase,0.5657246,0.58819586,0.9631274,0.5645676,0.5646802,0.3772164,0.95053196
64,ID159,mase,0.43298933,0.48131818,0.008195853,0.6093316,0.5367168,1.5917048,2.0414534
65,ID16,mase,1.5342658,1.6022367,1.3698013,1.6878177,1.6228887,2.2443597,2.4200675
66,ID160,mase,0.7310139,0.69620043,1.1256979,0.603551,0.6650686,0.17465262,0.7446038
67,ID161,mase,0.09757473,0.21300481,0.5423961,0.23212218,0.293525,1.1251068,1.7895588
68,ID162,mase,2.2798886,2.322295,2.6602879,2.218945,2.2019641,2.5521953,0.75376886
69,ID163,mase,2.3508434,2.396645,2.5651634,2.3213906,2.2146888,2.6069348,0.3829787
70,ID164,mase,2.2223983,2.0097656,2.113331,1.8182143,2.0219555,2.0256922,3.0069637
71,ID165,mase,0.25146708,0.1886003,0.36472404,0.13015187,0.17688113,0.099559754,0.3997599
72,ID166,mase,1.9131683,1.7658694,1.9952892,1.641284,1.780428,1.5011424,1.9655173
73,ID167,mase,2.3970785,2.368148,2.0712135,2.4039032,2.3947546,3.1890664,3.536042
74,ID168,mase,1.7973288,2.1517272,4.5559025,3.030242,3.6364412,0.6689359,1.2620192
75,ID17,mase,0.51256204,0.6786311,0.9277917,0.71695,0.64854604,0.47123247,0.93955517
76,ID173,mase,0.41488022,0.57310647,0.36435083,0.7800076,0.5896431,0.6724354,0.38770822
77,ID174,mase,0.32130143,0.30333108,0.18607855,0.32318616,0.31457803,0.87211096,1.0432191
78,ID175,mase,0.20016035,0.2116731,0.17112863,0.21911497,0.20268719,0.26884308,0.27427596
79,ID176,mase,2.1935637,1.9406066,2.0407808,1.7000047,1.9593558,2.0001729,3.3308551
80,ID177,mase,0.49316004,0.43290752,0.39618114,0.43726003,0.3953278,0.518339,0.9008314
81,ID178,mase,0.5771043,0.18966258,1.139524,0.11274354,0.40187207,0.48503232,0.07614206
82,ID179,mase,0.17457654,0.27139607,0.62894094,0.55936253,0.5524208,0.24196726,0.5786026
83,ID18,mase,0.9807351,0.9887557,1.0316799,1.0163641,1.0309933,0.93758667,1.5177279
84,ID180,mase,0.2658073,0.06194594,0.09284134,0.35185644,0.030886034,0.18498476,1.535254
85,ID181,mase,2.9371192,2.7076511,2.064772,2.5158107,2.1486213,3.1779418,5.72165
86,ID182,mase,1.3438476,0.38957828,1.2913141,0.63875854,0.33011526,0.07559419,2.7380283
87,ID183,mase,2.6109345,2.1320815,14.095677,10.387999,3.2624755,10.579326,2.999998
88,ID184,mase,1.1579658,1.2977817,0.83255243,1.3589156,0.9426542,1.5214028,2.8151262
89,ID185,mase,0.67600834,0.509749,0.6473156,0.59556174,0.7652178,0.6830831,2.4489794
90,ID186,mase,1.2413652,0.6408092,1.9631904,0.5096245,0.65875465,1.334629,0.35714287
91,ID187,mase,1.6282861,1.5835339,1.6532298,1.7320287,1.6256777,1.4318974,0.8241758
92,ID188,mase,4.187043,4.5860705,5.168008,4.808316,4.762788,1.7393527,0.95864654
93,ID189,mase,0.21609707,0.12224723,0.2723215,0.23808089,0.09344442,0.54621816,0.37439597
94,ID19,mase,0.9964639,0.7895699,0.6492378,0.72336376,0.802593,1.846271,2.1662853
95,ID192,mase,2.2251165,2.0767899,2.488447,2.007238,1.9552534,2.358667,0.91463417
96,ID193,mase,1.4492602,1.6396648,1.8555477,1.4021854,1.5725014,1.5038431,1.374868
97,ID194,mase,0.051363684,0.305257,0.687981,0.689479,0.3454856,2.1010442,2.1226304
98,ID195,mase,4.0591483,2.4722238,5.603717,0.80083364,2.6667793,0.5004739,2.10476
99,ID196,mase,0.9641052,0.95035565,1.0180837,0.9652153,0.9543198,0.91687185,0.33703357
100,ID197,mase,0.40448987,0.47681397,0.12963314,0.63060987,0.5106545,1.5808091,1.925
101,ID198,mase,0.3560011,0.44308385,0.4240765,0.9763911,0.5304199,1.4879258,1.1333333
102,ID199,mase,0.8595026,0.65886956,0.4746945,0.5058868,0.6582273,1.15862,2.4128654
103,ID2,mase,0.7755256,0.5745268,0.915796,0.35500586,0.60046077,0.29449284,1.233998
104,ID20,mase,2.3853161,2.0336115,2.541252,1.6561971,1.9883729,1.5593516,2.1860843
105,ID200,mase,3.0373354,2.7718434,2.6130958,2.6867065,2.7708063,3.988094,5.0329757
106,ID201,mase,0.9640579,0.5874185,1.6406928,0.09153557,0.4770304,1.1043043,1.2861842
107,ID202,mase,0.17478918,0.1127426,0.0515076,0.06488003,0.036783546,0.39731345,0.69105685
108,ID21,mase,0.5256623,0.647724,0.6691879,0.93351984,0.64743304,1.484034,0.5606472
109,ID22,mase,0.1694001,0.53791183,1.105144,0.7362943,0.4707783,3.0148954,5.221981
110,ID23,mase,0.8711878,0.85102034,0.826798,0.859422,0.77775663,0.8961519,2.5647058
111,ID24,mase,1.5441853,1.2819885,1.3771281,1.0034839,1.2976339,1.5199561,3.026011
112,ID25,mase,1.3900388,1.1540155,1.239658,0.9033123,1.1680992,1.3682283,2.723943
113,ID26,mase,1.0679978,0.94170874,0.94298977,0.98450524,1.03407,0.9736869,2.1117053
114,ID28,mase,2.500464,2.0348368,2.2754703,2.3937929,2.5465713,1.8790277,3.0583684
115,ID29,mase,0.80270106,0.9338614,1.0296769,0.9942391,0.9393372,0.31881484,0.52228415
116,ID3,mase,1.9216043,2.0686262,1.911783,2.0485814,2.0732536,2.3181741,2.7211468
117,ID30,mase,2.1310132,2.0463424,2.271659,1.870565,2.015813,1.8417499,1.7541614
118,ID31,mase,0.8341774,0.7684907,0.75922984,0.7326866,0.7677261,0.9189135,1.3923999
119,ID32,mase,1.477796,1.5716064,1.580044,1.6901829,1.5705724,1.484066,0.9528595
120,ID33,mase,3.3278925,2.2664227,3.3430634,1.1726213,2.1977727,1.6928682,3.9078948
121,ID34,mase,0.21788001,0.17065375,0.25760168,0.4308785,0.26915607,0.42032373,1.2067039
122,ID35,mase,0.7477717,0.806122,0.20127802,0.9720663,0.85147196,2.4093518,2.2772276
123,ID36,mase,1.0742736,1.1906371,1.3913455,1.2209408,1.179349,0.09176567,0.5676745
124,ID37,mase,0.22122873,0.12442267,0.5339935,0.0208821,0.15820213,0.72890776,1.29101
125,ID38,mase,0.7552508,0.7299975,0.66840446,0.78306854,0.74379253,0.78305936,0.8505703
126,ID39,mase,0.3870522,0.2673194,0.27036542,0.16785474,0.2634052,0.38197803,0.9867602
127,ID4,mase,1.1349672,0.83674383,0.6872908,0.7412794,0.87329346,2.479215,3.28451
128,ID40,mase,1.3950479,1.4233167,1.1816812,1.2730691,1.2738165,2.0020506,1.9982201
129,ID41,mase,0.2385072,0.18008436,0.09620313,0.2014327,0.21761633,0.5137049,1.448036
130,ID42,mase,2.3834567,2.3915312,2.2927408,2.3321116,2.150628,2.631791,0.64435786
