,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
0,ID0,mase,0.29696319,0.3109087,0.30133334,0.27392876,0.26904088,0.56298196,1.4801208
1,ID1,mase,1.6122736,1.1911337,1.0637202,1.2488434,1.2311349,0.75802296,0.85665977
2,ID10,mase,0.38368863,0.3839198,0.36300755,0.4336812,0.42190796,0.5143852,1.2756326
3,ID100,mase,1.0611026,1.0147084,1.4322939,0.9439799,0.84728724,1.7500385,0.6960734
4,ID101,mase,3.5215187,3.22812,3.418014,3.2643335,3.3084235,1.3768791,0.8454997
5,ID102,mase,0.7751909,0.5508161,0.74476224,0.4044431,0.51878685,0.8953373,0.63033676
6,ID103,mase,1.1915271,0.9931829,1.0416224,0.9036152,1.083744,0.5531505,1.2001619
7,ID104,mase,1.3204606,1.2487221,1.183984,1.319853,1.2806748,0.9436124,1.176647
8,ID105,mase,2.1048326,1.7657154,1.6615442,1.6209904,1.7423762,0.47085544,0.6367137
9,ID106,mase,1.4883201,1.9676491,2.1446373,1.5993752,1.492341,1.0510505,0.8448366
10,ID107,mase,1.6782106,1.7497916,1.4938959,1.8398765,1.6779528,1.5207385,0.7248718
11,ID108,mase,1.4254148,1.1826657,1.0867012,1.2578174,1.2679996,0.5998041,0.4424585
12,ID109,mase,0.9185365,0.6546512,0.86626446,0.5759421,0.6053144,0.91822296,0.9406371
13,ID11,mase,3.7790654,3.1987457,2.6692064,3.1669257,3.2281127,1.9441423,1.1334933
14,ID110,mase,1.1446595,1.1079851,1.0540527,1.0623498,1.0908654,0.809132,0.49041444
15,ID12,mase,1.5571781,1.4407082,1.3716427,1.4229963,1.5484135,0.63282293,0.8756059
16,ID13,mase,1.3578459,1.1839445,0.8777545,1.3408551,1.2721496,0.74456805,0.94726175
17,ID14,mase,1.1221635,0.91888684,0.9049895,1.0031182,1.0060964,0.5941494,1.3461528
18,ID15,mase,1.2392551,0.9121544,0.9399915,1.0061893,0.9452875,0.85415393,1.7632056
19,ID16,mase,4.6284375,4.0719485,3.8005114,4.110078,4.280189,2.1367233,0.9254111
20,ID17,mase,2.4143643,2.1033473,1.8848479,2.2384615,2.1683247,1.5009583,1.0931104
21,ID18,mase,1.3326137,1.2158829,1.2533829,1.3567095,1.2989243,0.81629705,0.9316978
22,ID19,mase,2.1017106,1.7864305,1.5986611,2.146935,1.9770634,0.97673255,0.822106
23,ID2,mase,0.59329844,0.47828647,0.46610606,0.5616305,0.5454522,0.6849102,1.379857
24,ID20,mase,1.8254166,1.6823487,1.6194018,1.7350295,1.6941499,1.233069,1.9112674
25,ID21,mase,1.2679611,1.0140963,0.7966713,1.1131979,0.99999785,0.7516175,0.94997334
26,ID22,mase,1.1451253,1.041027,0.91899383,1.0313643,1.0772474,0.51859444,1.0707246
