,unique_id,metric,Original,OnlineFixed,Online,OfflineMax,SeasonalNaive
277,ID20,smape,0.046757646,0.047774293,0.047633052,0.049029,0.049862362
278,ID200,smape,0.10304297,0.15348461,0.14504434,0.18576507,0.37989634
279,ID201,smape,0.0110162385,0.00625132,0.006571947,0.0038981359,0.014407545
280,ID202,smape,0.062393308,0.025066493,0.029620763,0.005654647,0.15511142
281,ID21,smape,0.0065171495,0.024479333,0.01816202,0.0560434,0.016766468
282,ID22,smape,0.061217308,0.04813731,0.048883773,0.037620105,0.12519497
283,ID23,smape,0.100969106,0.09982953,0.10985663,0.12330507,0.17594722
284,ID24,smape,0.105945826,0.10803787,0.11051558,0.1124576,0.21669248
285,ID25,smape,0.105945826,0.10803787,0.11051558,0.1124576,0.21669248
286,ID26,smape,0.059311807,0.05738224,0.05694636,0.055523828,0.12899354
287,ID28,smape,0.23298799,0.22965609,0.24372311,0.24647096,0.3000666
288,ID29,smape,0.22470498,0.22530389,0.23013346,0.26133886,0.11394082
289,ID3,smape,0.08635514,0.0632678,0.061219,0.074471444,0.057489894
290,ID30,smape,0.1302585,0.13418683,0.1302433,0.13304172,0.110341765
291,ID31,smape,0.05663777,0.058445815,0.058352787,0.058279205,0.11733618
292,ID32,smape,0.1406629,0.16944796,0.16177009,0.1830225,0.11249712
293,ID33,smape,0.03088779,0.023113629,0.023344766,0.019145228,0.041828297
294,ID34,smape,0.20603228,0.16833548,0.13611294,0.2434289,0.34837162
295,ID35,smape,0.015602117,0.01480859,0.013919836,0.002964216,0.046915166
296,ID36,smape,0.046881147,0.09714871,0.09371031,0.13100213,0.057312768
297,ID37,smape,0.24210401,0.19093086,0.16749546,0.22848395,0.2307188
298,ID38,smape,0.04954439,0.08456116,0.07569521,0.10367367,0.118368536
299,ID39,smape,0.05699479,0.055519894,0.061537288,0.03648798,0.11455327
300,ID4,smape,0.03810111,0.035756275,0.036046725,0.03748121,0.13609739
301,ID40,smape,0.16141759,0.15865508,0.14805116,0.14497799,0.33433178
302,ID41,smape,0.08226125,0.19886151,0.14840046,0.24716568,0.41590333
303,ID42,smape,0.030919107,0.04563075,0.04189704,0.0527765,0.014119599
304,ID43,smape,0.0048358534,0.02464485,0.024016414,0.03144559,0.04795458
305,ID44,smape,0.047300506,0.04413505,0.047497757,0.06203807,0.024827123
306,ID45,smape,0.006444267,0.0035883808,0.0038738635,0.0017333883,0.025862044
307,ID46,smape,0.07460646,0.08601945,0.09053403,0.11495525,0.036308713
308,ID47,smape,0.041700285,0.054611817,0.05420271,0.061567817,0.015396977
309,ID48,smape,0.030494347,0.025320714,0.031371195,0.038117327,0.033888888
310,ID49,smape,0.054047637,0.09265705,0.08477891,0.09861975,0.049605906
311,ID5,smape,0.047263093,0.045669146,0.04276551,0.04119705,0.2042148
312,ID50,smape,0.017678227,0.01800099,0.018080128,0.019804463,0.036059935
313,ID51,smape,0.08752989,0.0905572,0.099931255,0.11527535,0.054232806
314,ID52,smape,0.061677117,0.057830684,0.048472036,0.036225848,0.14214048
315,ID53,smape,0.014064278,0.013672198,0.017908294,0.039090145,0.073479325
316,ID54,smape,0.041069392,0.017745871,0.014557274,0.02960296,0.06481078
317,ID55,smape,0.17761981,0.1906949,0.18421549,0.19658768,0.13762201
318,ID56,smape,0.022829091,0.035364516,0.030969538,0.03785803,0.01992361
319,ID57,smape,0.09640849,0.08597413,0.08945222,0.07070834,0.13466424
320,ID58,smape,0.017754273,0.035868432,0.02589317,0.067083836,0.033905905
321,ID59,smape,0.0065171495,0.024479333,0.01816202,0.0560434,0.016766468
322,ID60,smape,0.09533918,0.0929714,0.093433455,0.08401032,0.12077862
323,ID61,smape,0.018792078,0.018282793,0.019010246,0.021276686,0.013082275
324,ID62,smape,0.024877124,0.026449857,0.021079155,0.012854267,0.04589615
325,ID63,smape,0.01770598,0.017939035,0.017240716,0.018095244,0.0028410994
326,ID64,smape,0.019390216,0.01532341,0.015974116,0.014616797,0.016463414
327,ID7,smape,0.08178079,0.06265712,0.06654439,0.05736589,0.095234334
328,ID71,smape,0.0042278124,0.0051691714,0.0053486954,0.006497055,0.02446689
329,ID77,smape,0.0012140014,0.0014857197,0.0012481655,0.0033255336,0.03404173
330,ID78,smape,0.0030922017,0.0043793833,0.004993097,0.0063134427,0.0039619
331,ID79,smape,0.0036437828,0.0073691686,0.0072169565,0.010270458,0.04380211
332,ID8,smape,0.082632504,0.08924556,0.011130404,0.12674433,0.108997725
333,ID80,smape,0.0014252695,0.0015279412,0.0014459947,0.001504177,0.045166597
334,ID81,smape,0.013381214,0.01267277,0.011390222,0.016595958,0.026190829
335,ID82,smape,0.017117638,0.013782267,0.015944105,0.0098346295,0.078780964
336,ID83,smape,0.024881506,0.021588149,0.02174827,0.009026173,0.09907778
337,ID84,smape,0.015589748,0.013612671,0.012005158,0.02276435,0.054248367
338,ID85,smape,0.09239504,0.09949528,0.09781192,0.11520295,0.027964238
339,ID86,smape,0.15382667,0.16423361,0.15015109,0.14338252,0.28992194
340,ID87,smape,0.00779533,0.009573043,0.008978439,0.013704026,0.019685667
341,ID88,smape,0.01730602,0.046708565,0.04263027,0.050154567,0.03068309
342,ID89,smape,0.039285533,0.033134118,0.03017351,0.024540057,0.020225631
343,ID9,smape,0.06596675,0.041286953,0.045818295,0.042416323,0.11483084
344,ID90,smape,0.016081816,0.016048908,0.016118843,0.01654269,0.05665454
345,ID99,smape,0.032301206,0.02556995,0.02654684,0.020857427,0.024575673
