,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,ID0,mase,0.5126204,0.62718517,0.6643692,0.6482107,0.8923834,0.76437336,1.2720286,2.0234146
1,ID1,mase,0.9633219,1.1372361,1.254318,1.0660566,1.4601038,1.6304475,1.0058722,1.7774295
2,ID10,mase,1.4516271,1.2744226,1.3008913,1.2552339,1.0651518,1.0734398,1.0913907,1.8304552
3,ID101,mase,1.2587044,0.9433047,1.0228528,1.1031245,0.94645405,0.69114083,6.157903,7.6812987
4,ID102,mase,0.47947732,0.80640364,0.7231129,0.9022798,1.156816,1.1942292,1.1040181,1.6502922
5,ID103,mase,0.42137793,0.84554,0.72317094,0.8581021,0.91585773,0.9993726,0.89593565,2.0384614
6,ID104,mase,0.3627921,0.43120816,0.45907745,0.5445214,0.7330902,0.88957965,2.5100315,3.302027
7,ID105,mase,0.22117783,0.42237723,0.33156785,0.30359703,0.4903083,0.5045658,0.5683093,1.8073021
8,ID107,mase,1.2311491,0.88764083,0.95904565,0.8116488,0.44542447,0.521195,1.5884941,2.9213116
9,ID108,mase,1.1572236,1.0888885,1.126868,0.94415885,1.3782083,1.5295384,0.64169794,0.79044586
10,ID109,mase,4.4736075,4.672702,4.7440166,4.7028494,4.8190274,4.9096045,4.0546846,4.5462613
11,ID110,mase,0.42324883,0.21896496,0.35935518,0.14809458,1.1367054,1.2037654,0.9902344,0.49122807
12,ID111,mase,0.57659996,0.6689908,0.67130876,0.6350127,0.93932426,1.0593581,1.2211586,1.6375946
13,ID112,mase,0.5550108,0.7954016,0.7585004,0.79162896,1.0554954,1.0461913,2.029661,2.897561
14,ID113,mase,0.7961629,0.4020892,0.51604575,0.46659976,0.09963276,0.06491593,1.1591288,0.9585925
15,ID114,mase,1.667936,0.6010862,0.6848807,0.604991,0.6554614,0.6390625,2.1636996,2.2757685
16,ID115,mase,1.5629033,1.6552689,1.6926457,1.5437477,2.241211,2.4094303,1.4446893,1.4956268
17,ID116,mase,0.116125755,0.036899783,0.02782705,0.05759745,0.11350666,0.07823729,0.87080765,1.3096288
18,ID117,mase,0.2656024,0.28816602,0.26760963,0.3056807,0.33681136,0.33231097,0.9026232,1.3030236
19,ID118,mase,0.17147991,0.12033394,0.12917387,0.07643831,0.013890176,0.027173065,0.6936999,1.0729381
20,ID119,mase,0.69915587,0.90162134,0.87881356,0.88049036,1.0715446,1.1913767,1.0636632,1.7068273
21,ID12,mase,0.061941225,0.038010426,0.036863178,0.038464982,0.06402522,0.06629356,0.0663439,0.11320755
22,ID120,mase,0.07640563,0.15898736,0.11845595,0.16838695,0.43922696,0.4316883,1.7900548,2.8591032
23,ID121,mase,0.40350482,0.43432167,0.42159235,0.4319685,0.44762343,0.45238683,0.44767806,0.43619797
24,ID122,mase,0.42755386,0.3362487,0.34531403,0.33672395,0.2533768,0.2140659,0.9307253,1.1764195
25,ID123,mase,0.4906681,0.32884905,0.3681605,0.2884533,0.058823623,0.08986334,1.2267557,2.0938842
26,ID124,mase,0.28837752,0.28659004,0.27474132,0.25032616,0.23006241,0.22090478,0.31207636,0.602953
27,ID125,mase,0.8866739,0.885888,0.9470592,0.78798294,1.3519049,1.5875312,0.8721988,0.16764669
28,ID126,mase,1.5115432,1.471216,1.3858633,1.437121,1.3833925,1.2760507,2.4975789,2.4829545
29,ID127,mase,0.39963806,0.33860797,0.35833994,0.35778308,0.3606736,0.28090838,1.9095272,2.4201362
30,ID128,mase,0.02533991,0.2295129,0.1921496,0.2867023,0.46133026,0.41356248,1.560971,2.2648525
31,ID129,mase,0.31689063,0.15929201,0.18898757,0.1739924,0.23270367,0.20449829,2.427633,3.544681
32,ID13,mase,1.2632822,1.2338824,1.2714356,1.156836,1.1764973,1.2075338,1.1048917,1.4522916
33,ID130,mase,0.16866909,0.21223977,0.18394795,0.21111043,0.20862962,0.18539073,2.1321213,2.8455555
34,ID131,mase,0.029859865,0.025984298,0.022568412,0.036762856,0.049140587,0.01922504,0.9590274,1.3034129
35,ID132,mase,0.12318847,0.12303349,0.13465972,0.0909551,0.10671544,0.118252434,0.61021495,1.029176
36,ID133,mase,0.6520071,0.5735309,0.58369946,0.6329499,0.5091698,0.49655175,1.5130258,1.7207462
37,ID134,mase,1.2903069,1.2742707,1.345382,1.1980298,1.057546,1.0641626,1.5837536,3.1866133
38,ID135,mase,0.07011215,0.56156105,0.42119303,0.57425857,0.65267825,0.6592583,0.69645596,0.8353081
39,ID136,mase,0.58692443,0.5986627,0.5839047,0.5151906,0.7087399,0.7282845,0.43154526,0.35698783
40,ID137,mase,1.0014724,0.53368765,0.5878975,0.47585413,0.17236625,0.15485631,0.2819049,1.0893016
41,ID138,mase,0.2989004,0.3363134,0.31227705,0.32924652,0.35206956,0.45594683,1.7403742,2.3620977
42,ID139,mase,1.4800695,1.4001589,1.4711082,1.4277643,1.33864,1.326363,1.4471933,1.3930285
43,ID14,mase,0.84403574,0.8411268,0.86142075,0.8359314,0.9007561,1.0005449,0.8169663,0.4299994
44,ID140,mase,2.4154248,3.3945541,3.4692557,3.2782664,3.2130551,3.2989104,2.6669753,0.5714286
45,ID141,mase,2.045711,3.0308363,2.811371,2.9249876,2.8771393,2.9828155,1.7038789,1.0826771
46,ID142,mase,0.2705165,0.15788694,0.1144513,0.118634485,0.23623875,0.2838031,0.7633689,0.8503401
47,ID143,mase,0.98725915,1.2392842,1.2210076,1.2067271,1.4490275,1.5957295,0.88253444,1.574074
48,ID144,mase,1.654399,1.3160737,1.3482679,1.1895325,1.0366874,1.0894047,0.2427039,1.1627907
49,ID145,mase,0.36710453,0.36192364,0.36537758,0.36733058,0.32748437,0.3554012,0.2778341,0.65575624
50,ID146,mase,0.57943094,0.5911489,0.57641643,0.5078211,0.7010359,0.7205467,0.42432022,0.3498916
51,ID147,mase,0.4033529,0.37766504,0.3636698,0.3536639,0.3698912,0.35266367,0.6582647,0.6132707
52,ID148,mase,0.07801896,0.15615518,0.15181665,0.22046745,0.2313246,0.27088565,0.32961017,0.15455092
53,ID149,mase,0.13708237,0.13417992,0.16338284,0.14864573,0.14631139,0.14746764,0.19251566,0.13126473
54,ID15,mase,1.4393599,1.2713456,1.3115848,1.2262527,1.0833287,1.0802846,0.98036677,1.8256366
55,ID150,mase,0.11050959,0.2116062,0.20373365,0.2662678,0.31994554,0.3753613,0.5165353,0.20503615
56,ID151,mase,0.20194088,0.23044823,0.2265018,0.25914508,0.27101925,0.29249626,0.3195535,0.14474365
57,ID152,mase,0.40020007,0.38786653,0.379601,0.38797387,0.4199524,0.4375939,0.42970678,0.46729
58,ID153,mase,0.98956627,3.0383978,2.554581,3.4506347,4.704105,4.955555,2.4052532,2.8177965
59,ID154,mase,0.40309003,1.5068911,1.494077,1.5517101,1.8511556,1.9223781,1.8537061,1.3285024
60,ID155,mase,0.22617625,0.9401178,0.8819615,0.8277194,2.4293478,2.8200638,1.7178065,0.8336815
61,ID156,mase,1.5115432,1.471216,1.3858633,1.437121,1.3833925,1.2760507,2.4975789,2.4829545
62,ID157,mase,1.0741613,0.67541945,0.72263056,0.62354046,0.36214992,0.4010999,0.7638003,1.7381536
63,ID158,mase,1.0761039,0.76991415,0.8000758,0.71444523,0.54481584,0.5749132,0.23782611,0.95053196
64,ID159,mase,0.07753902,0.17985576,0.14411241,0.23678567,0.39716733,0.35531092,1.376303,2.0414534
65,ID16,mase,1.6550171,1.5674837,1.5830336,1.5212258,1.4229611,1.4142658,2.187376,2.4200675
66,ID160,mase,1.1380632,0.7023897,0.7592467,0.6229624,0.33848688,0.35006154,0.21828923,0.7446038
67,ID161,mase,0.81097037,0.5159767,0.548811,0.40280405,0.26138115,0.31271595,0.92022747,1.7895588
68,ID162,mase,1.1092408,2.407011,2.3877702,2.3249288,2.5633156,2.653434,2.5387964,0.75376886
69,ID163,mase,1.4300771,2.4358811,2.4951987,2.3545678,2.5486217,2.5880067,2.6057875,0.3829787
70,ID164,mase,2.7646215,2.675215,2.771342,2.7440965,2.8437383,2.8186152,2.4658704,3.0069637
71,ID165,mase,0.39503354,0.23566711,0.26444826,0.2669556,0.16141157,0.15727045,0.07959392,0.3997599
72,ID166,mase,2.0120435,2.0461502,2.1189394,1.9742775,2.2643666,2.3720036,1.72298,1.9655173
73,ID167,mase,1.8917756,1.8483679,1.8624572,1.865899,1.8589045,1.7983419,3.1039236,3.536042
74,ID168,mase,0.20719199,0.28075787,0.2601828,0.2747372,0.30229288,0.36367995,0.9137991,1.2620192
75,ID17,mase,1.4026417,1.4287193,1.4173023,1.391207,1.3423516,1.4300728,0.5119477,0.93955517
76,ID173,mase,0.3774799,0.40422282,0.35465142,0.40978104,0.65471274,0.68844634,0.38628602,0.38770822
77,ID174,mase,0.18687901,0.18024929,0.17205729,0.19459619,0.19946125,0.18185112,0.8710576,1.0432191
78,ID175,mase,0.25065315,0.20585188,0.2136105,0.19734833,0.18312176,0.18074259,0.27609733,0.27427596
79,ID176,mase,2.6526465,2.7172558,2.9026537,2.7960677,2.9673464,3.0675182,2.6059222,3.3308551
80,ID177,mase,0.3216789,0.34638196,0.33963883,0.3650923,0.44904298,0.44666722,0.4954054,0.9008314
81,ID178,mase,0.0917851,0.10180412,0.078810655,0.0905924,0.071739785,0.07985812,0.16960093,0.07614206
82,ID179,mase,0.13638923,0.13126765,0.14605038,0.1754235,0.29000652,0.3315593,0.19832547,0.5786026
83,ID18,mase,1.2631531,1.3369343,1.2799323,1.4089019,1.5166535,1.5735768,0.94867057,1.5177279
84,ID180,mase,0.13913932,0.14538178,0.10802737,0.125961,0.14590271,0.12055843,0.90527534,1.535254
85,ID181,mase,2.2912054,2.5076249,2.231975,2.543765,3.470078,3.5630517,3.772573,5.72165
86,ID182,mase,0.1329074,0.0531305,0.06659744,0.09342677,0.47324082,0.24173911,1.5776752,2.7380283
87,ID183,mase,0.3186644,0.498351,0.6039836,0.5824794,1.3006572,1.1671726,1.7694538,2.999998
88,ID184,mase,0.4433964,0.49164107,0.1421983,0.7899535,1.6313835,1.743628,1.2461427,2.8151262
89,ID185,mase,1.4326099,1.8108206,1.751127,1.5886517,1.8757725,1.8148475,0.9214516,2.4489794
90,ID186,mase,0.26381084,0.29776436,0.28564999,0.2868843,0.2826936,0.3215136,0.37694114,0.35714287
91,ID187,mase,0.9013437,0.39650965,0.49790767,0.23136362,0.9714016,1.1821542,1.6759375,0.8241758
92,ID188,mase,4.286263,5.4028997,5.0904098,5.6234565,6.699778,6.8361773,1.5788403,0.95864654
93,ID189,mase,0.091187395,0.10079831,0.099551626,0.093525045,0.18286406,0.19416901,0.38531253,0.37439597
94,ID19,mase,0.58155555,0.54035187,0.57112855,0.5016293,0.4936545,0.52388215,1.9024429,2.1662853
95,ID192,mase,2.5777655,2.7309825,3.1769137,2.4893725,2.0746813,2.362777,2.347117,0.91463417
96,ID193,mase,2.7998586,2.633374,2.702705,2.8854609,2.4578888,2.436632,1.7344024,1.374868
97,ID194,mase,0.8038201,0.3542089,0.31472203,0.47407338,0.12507562,0.055754967,2.0581522,2.1226304
98,ID195,mase,2.5576959,2.1272473,2.2587752,2.154367,1.2954895,1.1256139,1.9970288,2.10476
99,ID196,mase,0.6242691,0.83933717,0.7523488,0.8795463,1.1577944,1.1380917,0.99848115,0.33703357
100,ID197,mase,0.10986366,0.14815827,0.1259615,0.14773235,0.16694106,0.14953479,1.4317163,1.925
101,ID198,mase,0.64257926,0.69384646,0.68922174,0.72341126,0.78984445,0.79011756,0.8894646,1.1333333
102,ID199,mase,2.4027822,2.1757174,2.2903154,1.9126536,1.4563223,1.2246234,2.1692693,2.4128654
103,ID2,mase,1.5714839,2.149422,2.3170252,2.1340594,2.8718915,3.2153368,0.4861124,1.233998
104,ID20,mase,2.0303233,2.0591686,2.1105895,2.0759792,2.1250584,2.1518843,2.0098624,2.1860843
105,ID200,mase,1.9145086,2.4724154,2.4176245,2.5268643,2.9213226,2.915183,3.835512,5.0329757
106,ID201,mase,0.8679675,0.5885705,0.6263199,0.5575466,0.34995884,0.37879995,0.54492307,1.2861842
107,ID202,mase,0.27787247,0.13112031,0.15400471,0.10339905,0.013343429,0.022685,0.5844288,0.69105685
108,ID21,mase,0.42381117,1.0329049,0.71623737,0.871293,1.528345,1.6694146,1.1192034,0.5606472
109,ID22,mase,3.2937415,2.495327,2.6085124,2.1599834,1.6890495,1.8793935,2.515113,5.221981
110,ID23,mase,1.402035,1.4170841,1.3811175,1.546726,1.7566687,1.6327432,1.0544889,2.5647058
111,ID24,mase,1.2329316,1.296079,1.350203,1.3110839,1.5095304,1.3490212,2.131553,3.026011
112,ID25,mase,1.1098557,1.1666994,1.2154206,1.1802065,1.3588433,1.2143568,1.9187733,2.723943
113,ID26,mase,0.6907108,0.9080177,0.92593336,0.86659837,0.7985427,0.84226257,0.8876864,2.1117053
114,ID28,mase,2.3752446,2.2616029,2.4177892,2.2691767,2.1374042,2.2502978,1.8812822,3.0583684
115,ID29,mase,1.3352369,1.419013,1.4422052,1.373468,1.4851744,1.594281,0.33662036,0.52228415
116,ID3,mase,4.1463284,2.8747451,3.2862928,2.7712588,3.4172854,3.3856218,2.3292172,2.7211468
117,ID30,mase,2.2251813,2.2108498,2.2143939,2.2111769,2.2681453,2.2385106,1.9437505,1.7541614
118,ID31,mase,0.6959227,0.7175455,0.6915093,0.7837497,0.74251515,0.7530596,0.9395338,1.3923999
119,ID32,mase,1.131678,1.287818,1.2427442,1.2281266,1.361939,1.4169357,1.178207,0.9528595
120,ID33,mase,2.852958,2.061027,2.2193077,2.146519,2.1029723,1.8193268,2.6395888,3.9078948
121,ID34,mase,0.2764839,0.29185832,0.33948824,0.26722664,0.49378,0.47500372,0.72704047,1.2067039
122,ID35,mase,0.6705737,0.5240643,0.55136865,0.6660666,0.2506084,0.21018715,2.244374,2.2772276
123,ID36,mase,1.0240222,1.3469584,1.2722118,1.3921205,1.7117199,1.7442498,0.14021821,0.5676745
124,ID37,mase,1.2733254,1.3007448,1.4383785,1.0169067,0.96309394,0.9427492,1.1540688,1.29101
125,ID38,mase,0.45692548,0.5899915,0.5485156,0.5772488,0.7447694,0.7539876,0.7070343,0.8505703
126,ID39,mase,0.6888317,0.5052971,0.591973,0.3878115,0.3157868,0.34693715,0.82006574,0.9867602
127,ID4,mase,1.0327002,0.97580165,1.0122166,0.9807979,0.98386,1.0150396,2.362586,3.28451
128,ID40,mase,1.2078625,1.1756896,1.1666293,1.1574107,1.0895258,1.0993373,1.9779189,1.9982201
129,ID41,mase,0.2182527,0.30808148,0.35651925,0.33464727,0.69161195,0.6379317,0.87078476,1.448036
130,ID42,mase,1.5374211,2.0275002,1.8343266,1.9484533,2.2838056,2.30483,2.6121185,0.64435786
131,ID43,mase,0.06434438,0.9305181,0.7347051,0.9557796,1.180422,1.1995132,1.273699,1.6763848
132,ID44,mase,0.773607,0.8206713,0.8671652,0.87638086,0.9511739,1.0570295,0.658424,0.4166667
133,ID45,mase,0.10959094,0.06969273,0.07453503,0.05110551,0.046972185,0.050480712,0.29276347,0.5273433
134,ID46,mase,2.05406,2.598324,2.5781548,2.511341,3.5826705,3.8777783,1.2884516,1.2773722
135,ID47,mase,0.8525544,1.6004496,1.5166658,1.6409898,1.718342,1.715388,1.7595088,0.41269842
136,ID48,mase,1.530445,1.3671733,1.3830837,1.1935095,1.550247,1.4926552,1.2619692,1.3541666
137,ID49,mase,0.9509914,2.1355228,1.8723422,2.153125,2.3468478,2.3635073,2.4524376,1.2055137
138,ID5,mase,0.5814836,0.54031783,0.5710894,0.5015941,0.49361748,0.52385247,1.9023814,2.166205
139,ID50,mase,0.5089665,0.5228317,0.5228695,0.5502772,0.5677456,0.55821395,0.84637,1.0
140,ID51,mase,1.5139793,1.6639837,1.7211052,1.5766762,2.0366824,2.2062273,0.56386167,0.95744675
141,ID52,mase,1.4659423,1.3180363,1.3384259,1.4201999,0.95501125,0.9037,3.0908458,3.28125
142,ID53,mase,0.1850437,0.16369835,0.21293034,0.23842281,0.8527465,0.966815,1.888719,1.7460316
143,ID54,mase,0.6323852,0.67217934,0.65626734,0.5773308,1.0012884,1.1602976,2.572873,2.242268
144,ID55,mase,3.9596255,4.283595,4.238324,4.3774395,4.5106435,4.551641,3.5105717,2.923946
145,ID56,mase,1.3066959,1.8105087,1.5321565,1.6806364,1.8868468,1.9948401,1.4307126,0.91397774
146,ID57,mase,1.655002,1.5674661,1.5830148,1.5212082,1.422951,1.4142554,2.187344,2.420024
147,ID58,mase,0.72257614,1.075977,1.1017773,0.9088372,2.25674,2.522173,0.933918,1.3606694
148,ID59,mase,0.42381117,1.0329049,0.71623737,0.871293,1.528345,1.6694146,1.1192034,0.5606472
