,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,ID1,mase,0.42757434,0.33225036,0.26782703,0.37747312,0.3340315,0.31734848,0.22476934,1.3309436
1,ID10,mase,1.0919336,1.1728916,1.1568017,1.0365895,1.1893475,1.0740331,2.0709572,2.1313908
2,ID100,mase,0.44803616,0.45220473,0.55502266,0.4435123,0.4290124,0.44218272,0.54295844,0.6221448
3,ID101,mase,0.65930414,0.62765336,0.54966664,0.8299997,0.6145646,0.6453301,1.3602196,0.89518845
4,ID102,mase,0.7837487,0.88123405,0.98876494,0.93831694,1.0712564,0.9137513,1.0834944,1.1054027
5,ID103,mase,0.52658635,0.5566929,0.56682044,0.59701717,0.5111549,0.62864995,0.79411936,0.7836867
6,ID104,mase,0.82805866,0.88706726,0.919566,0.9480787,0.8271442,0.82494694,1.2525833,1.0984397
7,ID105,mase,0.7381128,0.8554605,0.90090877,0.86469066,0.7543995,0.7967512,1.1383635,0.99127084
8,ID106,mase,0.4294584,0.40005937,0.36422387,0.3786998,0.37708867,0.3676525,0.5223935,0.4424203
9,ID107,mase,0.9371446,1.0052823,0.89864135,1.1632514,0.9116036,0.9140408,1.0383269,1.1263956
10,ID109,mase,1.1128205,1.1555144,1.0479105,1.1867603,1.1048228,1.0869044,1.0316242,1.3157855
11,ID11,mase,0.81701195,0.8715393,0.8793457,0.8156054,0.8735352,0.88355356,0.8392849,1.0275849
12,ID110,mase,1.3234278,1.0415677,1.0610882,1.4447044,1.4069414,1.4108343,0.36619756,1.0465004
13,ID111,mase,2.498518,2.483274,2.4750264,2.6001816,2.5010202,2.461629,3.0878878,3.4543633
14,ID112,mase,0.92169553,0.7390727,0.66133094,0.8690677,0.84354115,0.84637177,1.0734631,1.8122567
15,ID113,mase,0.76152635,0.5982766,0.52483124,0.7027094,0.7072131,0.66735816,0.91924316,1.6487256
16,ID114,mase,0.7790066,0.8021136,0.7807736,0.8938236,0.8167236,0.8354321,1.0971769,2.682198
17,ID115,mase,0.31600544,0.27986363,0.27072597,0.3009252,0.29315904,0.2788333,0.24770974,0.6967881
18,ID116,mase,0.7738713,0.693555,0.72041506,0.73346853,0.7325806,0.811615,0.77670246,0.56888604
19,ID117,mase,1.3454264,1.1962336,1.139278,1.3467312,1.1908518,1.2739586,0.9740952,1.1275458
20,ID118,mase,0.62648743,0.6145162,0.6115678,0.7455315,0.55988413,0.62679607,2.007143,3.9492388
21,ID119,mase,0.7381327,0.6173363,0.5390679,0.7320717,0.7116363,0.6943764,1.263722,2.0553684
22,ID12,mase,0.7233368,0.9255356,0.95635164,0.68740845,0.8593229,0.75965,0.9617478,0.9054125
23,ID120,mase,0.27425247,0.23505121,0.2450038,0.24123393,0.29023036,0.26563796,0.44501606,0.32082865
24,ID121,mase,0.40725407,0.36270863,0.36377305,0.39646444,0.37380907,0.40549904,0.9587459,1.612157
25,ID122,mase,0.6249254,0.47504294,0.48776624,0.47008243,0.52524567,0.59765536,0.76622033,0.72865075
26,ID123,mase,0.40725407,0.36270863,0.36377305,0.39646444,0.37380907,0.40549904,0.9587459,1.612157
27,ID124,mase,0.34016234,0.34418675,0.37852827,0.36887246,0.3572321,0.40135765,1.4507108,2.326119
28,ID125,mase,0.81746626,0.83932227,0.8031028,0.8352343,0.8962444,0.795316,0.82325435,0.9395154
29,ID126,mase,0.76618683,0.4627859,0.42910802,0.5103134,0.5050354,0.4645314,0.609495,0.69265115
30,ID127,mase,0.64460474,0.637255,0.66550565,0.649413,0.6231837,0.6588763,0.8175035,0.69674885
