,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
0,M1000,mase,0.42456918521377307,0.3834261060349333,0.3554981662040838,0.28142356211398095,0.354046272414546,0.33453080653508593,0.17157814531839924,0.7210528503529059
1,M1001,mase,0.3982784683166053,0.42339500807786845,0.39112478750551516,0.40758241437635945,0.4389355122482358,0.4367889594206903,0.2903704208342983,0.6629848910220356
2,M1002,mase,0.4473426047174468,0.5430920244371821,0.5010054803482514,0.8650833759381931,0.7708448424908042,0.6837149608968655,0.9317665457420256,1.7375706131475712
3,M1003,mase,0.4958704892690653,0.5052321190617884,0.5086159421520303,0.43838133535909574,0.511657803282188,0.5012593802018646,0.35969340364475527,0.5686365410645443
4,M1004,mase,0.2674794708951738,0.3447871523673561,0.3581455134082334,0.29127032005474973,0.24214110586613882,0.27524227690942327,0.2093807751230287,0.25487678867770924
5,M1005,mase,1.1026033369821098,1.133895198718503,1.1546965981648394,1.1184841417873093,1.0988206907927756,1.1069836355337317,1.3136896201965227,1.3190217460948013
6,M1006,mase,0.06468178420920426,0.12495199489111844,0.10887339038676015,0.07515405541880367,0.1655889614256603,0.13629835455880954,0.2674587817920676,0.29569345509499284
7,M1007,mase,1.0806187565490015,1.0186712503420499,1.0128762182394282,1.107831787226694,1.0818721134337124,1.0587327859285736,0.9028524708089727,0.8521544129424956
8,M1008,mase,0.31645670871040377,0.1412553616464266,0.10833401918642359,0.16907638926617521,0.2804936010580404,0.23273609407931678,0.25943917442475606,0.293195549759355
9,M1009,mase,0.6173166236180866,0.3932361429113487,0.33433857371117853,0.4099475844139392,0.7026091614041191,0.4049960205336674,0.8593292409371649,1.17828055200454
10,M1010,mase,0.5749395885361498,0.5919795062567357,0.5932771530856632,0.5774893061037616,0.5244971657033421,0.6305681634809085,1.3664568532903754,1.3239065814566937
11,M1011,mase,0.8028051245597491,0.7504538315534183,0.7760677479791572,0.7876038194617798,0.7398371446984499,0.7789982632630209,1.7351895490305784,1.5423730474364246
12,M1012,mase,0.28017432169809164,0.26357370355135235,0.2771373302273941,0.24544178795519067,0.21872085624608728,0.2878582804346325,1.1007115584608853,0.6171148134358599
13,M1013,mase,0.5024452285192466,0.5310608984277708,0.5333181489776558,0.44814607365029885,0.4776748560088438,0.5303333011817257,0.7629759991204302,1.3169894641313322
14,M1014,mase,0.6144543768659082,0.6096440190057468,0.6040780539558236,0.5965071634811732,0.6009512407093512,0.6262756512755682,0.954365748363315,1.5019731035185961
15,M1015,mase,0.7186551305380623,0.812711673413301,0.8615927606000301,0.6303409223922393,0.6614864934366478,0.7517708796823935,0.3579176447741354,0.4583190220445888
16,M1016,mase,1.3279062216458097,1.5776586090791485,1.6533653096530079,1.3001960042580734,1.3870250699438431,1.4997480212036738,0.5919688742008222,0.8371175393234218
17,M1017,mase,0.7262314304083598,0.6831767576133989,0.7157853773660038,0.6674763907326283,0.6840280333698769,0.6538973039604965,0.5374142307973238,0.5669428748956331
18,M1018,mase,0.4154083400020506,0.41495173244367867,0.39885037351695257,0.3260795239462703,0.35298863070598907,0.3610656935987266,0.4929425186260676,1.0077713364196244
19,M1019,mase,0.6179218548135901,0.5988262129522623,0.6172370252235096,0.6579427101871287,0.6385638386344817,0.6255112537010887,1.245378560226185,2.4335782515543585
20,M1020,mase,1.1667952528812597,1.2919442801428849,1.3324312374462122,1.3484419412357322,1.2043150062910002,1.2794789637059165,1.9556924260690003,2.472749114338841
21,M1021,mase,0.572796726929933,0.6365907676531656,0.6653090341842411,0.5797850462351349,0.5788087137942091,0.6203321772649313,0.7739075040902834,0.818070089350616
22,M1022,mase,0.984262366528952,0.886511276727338,0.9226160807785728,0.8584345976636921,0.9927218688855723,0.9932526030186304,0.9997042290625654,1.0414413555693238
