,unique_id,metric,Original,Online(Fixed),Online(Ens),Offline(1)),Offline(10)),Offline(=),"Offline(=,Ens)",SeasonalNaive
888,Q269,smape,0.09059106845596733,0.060218121422430104,0.04879815490954091,0.05251014696491611,0.04665417748658966,0.043355857784422504,0.0382842634537223,0.02380851088994579
889,Q27,smape,0.04064052597448156,0.042162275724124405,0.04108103337308655,0.039085229223230995,0.0552325174901164,0.06375510594952419,0.06090383741133994,0.08129950986645149
890,Q270,smape,0.06483528188581483,0.06643556520559518,0.06367664909846663,0.06631485842750551,0.06164243312606285,0.06418265989381897,0.06844566341624847,0.06505752350720467
891,Q271,smape,0.08961316790386434,0.04969141652176585,0.06051759711861741,0.047764396278880336,0.04922141538109291,0.05942299727106213,0.0331637881986144,0.06550075957004375
892,Q272,smape,0.11189040149871676,0.05697715160304276,0.06977779487989122,0.07509530215905981,0.0485401226126205,0.054640172416165214,0.0322941529206294,0.05028158949344882
893,Q273,smape,0.0380358540464391,0.05747006022174084,0.053464183269827194,0.05090909193073794,0.0661377658186381,0.049848009463358,0.07695894663956093,0.09215178935741807
894,Q274,smape,0.08554186300434069,0.059604033054246844,0.06197703138669443,0.06676435163474548,0.06101485768001813,0.06650650945935416,0.06196234666338397,0.05750306499113922
895,Q275,smape,0.11486144624543118,0.09222274943558897,0.09008096178849874,0.1152653601482161,0.06886045890980097,0.06699329427487598,0.04684848285029413,0.05269828668153497
896,Q276,smape,0.0910090620032187,0.08906637928021453,0.08800585487312765,0.08903242925700086,0.08707651257574726,0.0852881367621348,0.0919638519602185,0.09213302924300727
897,Q277,smape,0.09274785355385091,0.033599720158429644,0.034051992490350874,0.022544385538553584,0.028559981771106732,0.0335638944873415,0.03665118820505557,0.025057031410053443
898,Q278,smape,0.06516501877190807,0.05997326354062766,0.057302625600162554,0.05657167439626116,0.06846558497110954,0.07580848606539238,0.10005160230227317,0.08353793272173442
899,Q279,smape,0.02574892730320058,0.055027701069879406,0.05647798049997985,0.048327394647184455,0.0673912152822012,0.0688212023195577,0.08523018598542982,0.06062513482116515
900,Q28,smape,0.05451259511695792,0.10218845054106239,0.08807433114732895,0.12184595006105674,0.11930136611004663,0.10506078251059602,0.12838378312604587,0.1655522477876571
901,Q280,smape,0.11597822203148896,0.10726130792534848,0.1068362201103473,0.1214280979447372,0.082807266742252,0.06974158049484036,0.06735235992087604,0.06596403639449154
902,Q281,smape,0.21203467038104815,0.19381790535257098,0.20055112305432,0.1934958682366671,0.17829833918350077,0.18557299831018048,0.13575312949807428,0.1592449607250183
903,Q282,smape,0.1895702009296198,0.1719113536421542,0.17520973780385793,0.19522932936081205,0.1622206239785417,0.09004779595925914,0.12550296135051198,0.05918253575026036
904,Q283,smape,0.029820025538848636,0.0481254128589859,0.05014934500587933,0.04589394146808274,0.037889835856951326,0.03047128083380213,0.04054727359980683,0.039027099373827916
905,Q284,smape,0.12585191103710122,0.08016036185924783,0.07586726422483171,0.05921387031604711,0.06549784345271163,0.04572189273220325,0.04320685664762265,0.09728534136548192
906,Q285,smape,0.056269087607742886,0.014872816428882203,0.016826710110108823,0.01550131161405608,0.021646491600951438,0.01999922080438742,0.06947236749537539,0.08953894839727163
907,Q286,smape,0.019002368422768798,0.038105955494333064,0.028498484201188425,0.038775195749393275,0.03384185886872134,0.03541291719995174,0.043406435720283326,0.036150891725817445
908,Q287,smape,0.04965951169868858,0.02936452793109628,0.028737562779258458,0.029647798844471527,0.03050739567930194,0.027409725415400342,0.027727581268997433,0.055645614491428526
909,Q288,smape,0.003019608212428454,0.003850590405465343,0.003117731060776625,0.004159483225645103,0.003546132094095038,0.003428061425774696,0.0045088786276311545,0.004902662260958672
910,Q289,smape,0.005602631527405937,0.0029259188407225467,0.0038779808296945835,0.009053463218507782,0.0029798966805178488,0.005227739346852744,0.0027027075133705556,0.018436011880642075
911,Q29,smape,0.026134442096845074,0.030292481790753643,0.029443957262635302,0.028360343346257148,0.031532100682739504,0.028530356581717837,0.03771485195890385,0.03422977838205528
912,Q290,smape,0.005913800795355813,0.0022357870937079723,0.0019646111690841024,0.0023216586510606298,0.004750686695878635,0.00656157894072144,0.008546854413131282,0.007955035872636752
913,Q292,smape,0.02485413524664035,0.033350524670434686,0.033942856196747785,0.03372478755629158,0.039000321468788346,0.042712214033225684,0.0435352719069085,0.04225290195520264
914,Q293,smape,0.003008498043134161,0.002273961309647725,0.0018481300912636524,0.0016911240958633503,0.0024057405298084167,0.003130946924611078,0.0019147194007890728,0.006931213224182539
915,Q294,smape,0.010182522374378692,0.005923317307553606,0.0063983753891666455,0.013895613023697956,0.00777973721791361,0.005225482682755144,0.0037838178335123564,0.021288560925545607
916,Q295,smape,0.0034591369275281487,0.0022549104375827896,0.002334053688275085,0.002130683971573665,0.004040989677283292,0.00449182260710865,0.004111249759984462,0.008536932085677552
917,Q296,smape,0.008831447195128607,0.004598633054375539,0.004901931148618917,0.011889060380288616,0.004728454830346021,0.0063683342642387245,0.001958155289718971,0.02379822082510774
918,Q297,smape,0.011922624390873738,0.009829805432358837,0.01074074714903854,0.017303836754913548,0.014752555739897784,0.0021137930571628652,0.005698469123412948,0.014847174325847826
919,Q298,smape,0.004341332840230968,0.005098306097547678,0.005373384870494261,0.003668755518330973,0.013182176544332319,0.01296879842842996,0.01928071323815003,0.01627459774999191
920,Q299,smape,0.010967211959486849,0.015428876312510078,0.016606965732559986,0.016753247948905578,0.014725445746615351,0.015432484936352155,0.011117732539557813,0.013069413521864907
921,Q3,smape,0.034858153101655714,0.029326692004554452,0.03010810750099889,0.049566221606661465,0.02828734499635528,0.014495264051465494,0.028522959390174393,0.0589290481649768
922,Q30,smape,0.19615355441134963,0.23945074599499064,0.24974604838133313,0.23647828156846587,0.24783195507246097,0.25273675636420384,0.1981906956679507,0.18881407283794963
923,Q300,smape,0.011723259863047357,0.011921411110625984,0.012335752340177576,0.01626082718386595,0.011167211156747795,0.008329551420331658,0.012698569850745578,0.003030263869304166
924,Q301,smape,0.009442529677163573,0.010092390461585634,0.011074879751505236,0.010524654210745011,0.011487581820616575,0.013357393994355857,0.011252779845322022,0.012863855782236045
925,Q302,smape,0.004354323600711136,0.003851687288603595,0.003930975584254431,0.0037845325427390587,0.004670967435884825,0.004429248831494873,0.0051271030517947855,0.006034467661712939
